elapsed,portnumber,cwnd,ssthresh,rtt
38.8828940392,47824,10,-,0.694/0.347
38.8831069469,47826,10,-,1.25/0.625
38.8833329678,47822,10,-,0.702/0.351
38.8835370541,47828,10,-,0.71/0.355
38.8837490082,47820,10,-,0.719/0.359
40.9034039974,47824,10,-,0.694/0.347
40.9035890102,47826,10,-,1.25/0.625
40.9037649632,47822,10,-,0.702/0.351
40.9039390087,47828,10,-,0.71/0.355
40.9041080475,47820,10,-,0.719/0.359
42.9233911037,47824,10,-,0.694/0.347
42.9235739708,47826,10,-,1.25/0.625
42.9237599373,47822,10,-,0.702/0.351
42.9239449501,47828,10,-,0.71/0.355
42.9241149426,47820,10,-,0.719/0.359
44.9440629482,47824,10,-,0.694/0.347
44.9442739487,47826,10,-,1.25/0.625
44.9445040226,47822,10,-,0.702/0.351
44.9447340965,47828,10,-,0.71/0.355
44.9449501038,47820,10,-,0.719/0.359
46.9651780128,47824,10,-,0.694/0.347
46.9653921127,47826,10,-,1.25/0.625
46.9655950069,47822,10,-,0.702/0.351
46.9658019543,47828,10,-,0.71/0.355
46.9660038948,47820,10,-,0.719/0.359
48.9848940372,47824,10,-,0.694/0.347
48.9850718975,47826,10,-,1.25/0.625
48.9852559566,47822,10,-,0.702/0.351
48.9854390621,47828,10,-,0.71/0.355
48.9856090546,47820,10,-,0.719/0.359
51.005022049,47824,10,-,0.694/0.347
51.0052030087,47826,10,-,1.25/0.625
51.0053880215,47822,10,-,0.702/0.351
51.005562067,47828,10,-,0.71/0.355
51.0057370663,47820,10,-,0.719/0.359
53.0254240036,47824,10,-,0.694/0.347
53.0256299973,47826,10,-,1.25/0.625
53.0258300304,47822,10,-,0.702/0.351
53.0260250568,47828,10,-,0.71/0.355
53.026237011,47820,10,-,0.719/0.359
55.0456941128,47824,10,-,0.694/0.347
55.0459039211,47826,10,-,1.25/0.625
55.0461790562,47822,10,-,0.702/0.351
55.0463819504,47828,10,-,0.71/0.355
55.0465869904,47820,10,-,0.719/0.359
57.0661759377,47824,10,-,0.694/0.347
57.0663599968,47826,10,-,1.25/0.625
57.0666079521,47822,10,-,0.702/0.351
57.0667970181,47828,10,-,0.71/0.355
57.0669770241,47820,10,-,0.719/0.359
59.0861289501,47824,10,-,0.694/0.347
59.0863139629,47826,10,-,1.25/0.625
59.0864930153,47822,10,-,0.702/0.351
59.0866689682,47828,10,-,0.71/0.355
59.0868558884,47820,10,-,0.719/0.359
61.105643034,47824,10,-,0.694/0.347
61.1058380604,47826,10,-,1.25/0.625
61.1060109138,47822,10,-,0.702/0.351
61.1061859131,47828,10,-,0.71/0.355
61.1063730717,47820,10,-,0.719/0.359
63.1254019737,47824,10,-,0.694/0.347
63.1256110668,47826,10,-,1.25/0.625
63.1258149147,47822,10,-,0.702/0.351
63.1260170937,47828,10,-,0.71/0.355
63.1262369156,47820,10,-,0.719/0.359
65.1456179619,47824,10,-,0.694/0.347
65.145829916,47826,10,-,1.25/0.625
65.1460409164,47822,10,-,0.702/0.351
65.1462581158,47828,10,-,0.71/0.355
65.1464600563,47820,10,-,0.719/0.359
67.1669130325,47824,10,-,0.694/0.347
67.1670930386,47826,10,-,1.25/0.625
67.1672759056,47822,10,-,0.702/0.351
67.1674540043,47828,10,-,0.71/0.355
67.1676359177,47820,10,-,0.719/0.359
69.1876358986,47824,10,-,0.694/0.347
69.1878499985,47826,10,-,1.25/0.625
69.1880741119,47822,10,-,0.702/0.351
69.1882770061,47828,10,-,0.71/0.355
69.1884949207,47820,10,-,0.719/0.359
71.2080509663,47824,10,-,0.694/0.347
71.2082629204,47826,10,-,1.25/0.625
71.208468914,47822,10,-,0.702/0.351
71.2087171078,47828,10,-,0.71/0.355
71.2089180946,47820,10,-,0.719/0.359
73.2288041115,47824,10,-,0.694/0.347
73.2289841175,47826,10,-,1.25/0.625
73.2291600704,47822,10,-,0.702/0.351
73.2293469906,47828,10,-,0.71/0.355
73.2295269966,47820,10,-,0.719/0.359
75.249532938,47824,10,-,0.694/0.347
75.2497270107,47826,10,-,1.25/0.625
75.2499070168,47822,10,-,0.702/0.351
75.250082016,47828,10,-,0.71/0.355
75.2502660751,47820,10,-,0.719/0.359
77.2692611217,47824,10,-,0.694/0.347
77.2694749832,47826,10,-,1.25/0.625
77.2696969509,47822,10,-,0.702/0.351
77.2699010372,47828,10,-,0.71/0.355
77.270113945,47820,10,-,0.719/0.359
79.2889261246,47824,10,-,0.694/0.347
79.289110899,47826,10,-,1.25/0.625
79.289288044,47822,10,-,0.702/0.351
79.2894630432,47828,10,-,0.71/0.355
79.2896440029,47820,10,-,0.719/0.359
81.3089959621,47824,10,-,0.694/0.347
81.309210062,47826,10,-,1.25/0.625
81.3094210625,47822,10,-,0.702/0.351
81.3096520901,47828,10,-,0.71/0.355
81.3098499775,47820,10,-,0.719/0.359
83.3297989368,47824,10,-,0.694/0.347
83.3300061226,47826,10,-,1.25/0.625
83.3301849365,47822,10,-,0.702/0.351
83.3304340839,47828,10,-,0.71/0.355
83.3306150436,47820,10,-,0.719/0.359
85.3493471146,47824,10,-,0.694/0.347
85.3495309353,47826,10,-,1.25/0.625
85.3497059345,47822,10,-,0.702/0.351
85.3498809338,47828,10,-,0.71/0.355
85.3500509262,47820,10,-,0.719/0.359
87.3686358929,47824,10,-,0.694/0.347
87.3688209057,47826,10,-,1.25/0.625
87.3689880371,47822,10,-,0.702/0.351
87.3691740036,47828,10,-,0.71/0.355
87.3693459034,47820,10,-,0.719/0.359
89.3874139786,47824,10,-,0.694/0.347
89.3875849247,47826,10,-,1.25/0.625
89.3877549171,47822,10,-,0.702/0.351
89.3879179955,47828,10,-,0.71/0.355
89.3881061077,47820,10,-,0.719/0.359
91.4078540802,47824,10,-,0.694/0.347
91.4080629349,47826,10,-,1.25/0.625
91.4082679749,47822,10,-,0.702/0.351
91.4084711075,47828,10,-,0.71/0.355
91.4087109566,47820,10,-,0.719/0.359
93.4282588959,47824,10,-,0.694/0.347
93.4284410477,47826,10,-,1.25/0.625
93.4289979935,47822,10,-,0.702/0.351
93.4291779995,47828,10,-,0.71/0.355
93.4293661118,47820,10,-,0.719/0.359
95.4479091167,47824,10,-,0.694/0.347
95.4481179714,47826,10,-,1.25/0.625
95.4483890533,47822,10,-,0.702/0.351
95.4486351013,47828,10,-,0.71/0.355
95.4488379955,47820,10,-,0.719/0.359
97.4679379463,47824,10,-,0.694/0.347
97.4681589603,47826,10,-,1.25/0.625
97.4684309959,47822,10,-,0.702/0.351
97.46865201,47828,10,-,0.71/0.355
97.4688611031,47820,10,-,0.719/0.359
99.4883189201,47824,10,-,0.694/0.347
99.488492012,47826,10,-,1.25/0.625
99.4887440205,47822,10,-,0.702/0.351
99.4889121056,47828,10,-,0.71/0.355
99.4890859127,47820,10,-,0.719/0.359
101.508337021,47824,10,-,0.694/0.347
101.508544922,47826,10,-,1.25/0.625
101.508773088,47822,10,-,0.702/0.351
101.50900197,47828,10,-,0.71/0.355
101.509213924,47820,10,-,0.719/0.359
103.528568983,47824,10,-,0.694/0.347
103.529242039,47826,10,-,1.25/0.625
103.529421091,47822,10,-,0.702/0.351
103.529607058,47828,10,-,0.71/0.355
103.529781103,47820,10,-,0.719/0.359
105.548389912,47824,10,-,0.694/0.347
105.548557997,47826,10,-,1.25/0.625
105.548757076,47822,10,-,0.702/0.351
105.548939943,47828,10,-,0.71/0.355
105.549137115,47820,10,-,0.719/0.359
107.569053888,47824,10,-,0.694/0.347
107.569267035,47826,10,-,1.25/0.625
107.569489956,47822,10,-,0.702/0.351
107.569700003,47828,10,-,0.71/0.355
107.569904089,47820,10,-,0.719/0.359
109.590768099,47824,10,-,0.694/0.347
109.590976954,47826,10,-,1.25/0.625
109.59118104,47822,10,-,0.702/0.351
109.591398954,47828,10,-,0.71/0.355
109.591598988,47820,10,-,0.719/0.359
111.611197948,47824,10,-,0.694/0.347
111.611388922,47826,10,-,1.25/0.625
111.61156702,47822,10,-,0.702/0.351
111.611737967,47828,10,-,0.71/0.355
111.611922979,47820,10,-,0.719/0.359
113.631551981,47824,10,-,0.694/0.347
113.6317451,47826,10,-,1.25/0.625
113.631918907,47822,10,-,0.702/0.351
113.6320889,47828,10,-,0.71/0.355
113.632266998,47820,10,-,0.719/0.359
115.651484966,47824,10,-,0.694/0.347
115.651689053,47826,10,-,1.25/0.625
115.651916981,47822,10,-,0.702/0.351
115.652111053,47828,10,-,0.71/0.355
115.652307034,47820,10,-,0.719/0.359
117.671426058,47824,10,-,0.694/0.347
117.671602964,47826,10,-,1.25/0.625
117.671778917,47822,10,-,0.702/0.351
117.671966076,47828,10,-,0.71/0.355
117.672154903,47820,10,-,0.719/0.359
119.691504002,47824,10,-,0.694/0.347
119.691700935,47826,10,-,1.25/0.625
119.691879034,47822,10,-,0.702/0.351
119.692054987,47828,10,-,0.71/0.355
119.69224906,47820,10,-,0.719/0.359
121.710905075,47824,10,-,0.694/0.347
121.711112022,47826,10,-,1.25/0.625
121.711328983,47822,10,-,0.702/0.351
121.71153307,47828,10,-,0.71/0.355
121.711743116,47820,10,-,0.719/0.359
123.73112607,47824,10,-,0.694/0.347
123.731302023,47826,10,-,1.25/0.625
123.731477022,47822,10,-,0.702/0.351
123.731652021,47828,10,-,0.71/0.355
123.731817961,47820,10,-,0.719/0.359
125.750320911,47824,10,-,0.694/0.347
125.750530958,47826,10,-,1.25/0.625
125.750734091,47822,10,-,0.702/0.351
125.750951052,47828,10,-,0.71/0.355
125.7511549,47820,10,-,0.719/0.359
127.770373106,47824,10,-,0.694/0.347
127.77055192,47826,10,-,1.25/0.625
127.770725012,47822,10,-,0.702/0.351
127.770899057,47828,10,-,0.71/0.355
127.771079063,47820,10,-,0.719/0.359
129.791058064,47824,10,-,0.694/0.347
129.791270971,47826,10,-,1.25/0.625
129.791487932,47822,10,-,0.702/0.351
129.791693926,47828,10,-,0.71/0.355
129.791898966,47820,10,-,0.719/0.359
131.811600924,47824,10,-,0.694/0.347
131.811822891,47826,10,-,1.25/0.625
131.812026978,47822,10,-,0.702/0.351
131.812238932,47828,10,-,0.71/0.355
131.812514067,47820,10,-,0.719/0.359
133.831753016,47824,10,-,0.694/0.347
133.83196497,47826,10,-,1.25/0.625
133.832170963,47822,10,-,0.702/0.351
133.832389116,47828,10,-,0.71/0.355
133.832695007,47820,10,-,0.719/0.359
135.852003098,47824,10,-,0.694/0.347
135.852215052,47826,10,-,1.25/0.625
135.852421999,47822,10,-,0.702/0.351
135.852649927,47828,10,-,0.71/0.355
135.85293293,47820,10,-,0.719/0.359
137.871989965,47824,10,-,0.694/0.347
137.872200012,47826,10,-,1.25/0.625
137.872405052,47822,10,-,0.702/0.351
137.872639894,47828,10,-,0.71/0.355
137.872843981,47820,10,-,0.719/0.359
139.891969919,47824,10,-,0.694/0.347
139.892160892,47826,10,-,1.25/0.625
139.892343044,47822,10,-,0.702/0.351
139.892535925,47828,10,-,0.71/0.355
139.892755985,47820,10,-,0.719/0.359
141.911595106,47824,10,-,0.694/0.347
141.911820889,47826,10,-,1.25/0.625
141.912024975,47822,10,-,0.702/0.351
141.912230968,47828,10,-,0.71/0.355
141.912441015,47820,10,-,0.719/0.359
143.931703091,47824,10,-,0.694/0.347
143.931910038,47826,10,-,1.25/0.625
143.932130098,47822,10,-,0.702/0.351
143.932332039,47828,10,-,0.71/0.355
143.932534933,47820,10,-,0.719/0.359
145.952392101,47824,10,-,0.694/0.347
145.952569962,47826,10,-,1.25/0.625
145.952845097,47822,10,-,0.702/0.351
145.953032017,47828,10,-,0.71/0.355
145.953205109,47820,10,-,0.719/0.359
147.972038984,47824,10,-,0.694/0.347
147.972248077,47826,10,-,1.25/0.625
147.972453117,47822,10,-,0.702/0.351
147.972680092,47828,10,-,0.71/0.355
147.9728899,47820,10,-,0.719/0.359
149.992144108,47824,10,-,0.694/0.347
149.992316961,47826,10,-,1.25/0.625
149.992486954,47822,10,-,0.702/0.351
149.992683887,47828,10,-,0.71/0.355
149.992858887,47820,10,-,0.719/0.359
152.012243986,47824,10,-,0.694/0.347
152.012456894,47826,10,-,1.25/0.625
152.012702942,47822,10,-,0.702/0.351
152.012906075,47828,10,-,0.71/0.355
152.013111115,47820,10,-,0.719/0.359
154.032356977,47824,10,-,0.694/0.347
154.032568932,47826,10,-,1.25/0.625
154.032794952,47822,10,-,0.702/0.351
154.03301096,47828,10,-,0.71/0.355
154.033214092,47820,10,-,0.719/0.359
156.052913904,47824,10,-,0.694/0.347
156.053143024,47826,10,-,1.25/0.625
156.053411961,47822,10,-,0.702/0.351
156.053622961,47828,10,-,0.71/0.355
156.053836107,47820,10,-,0.719/0.359
158.073645115,47824,10,-,0.694/0.347
158.07385993,47826,10,-,1.25/0.625
158.07416296,47822,10,-,0.702/0.351
158.074368954,47828,10,-,0.71/0.355
158.074573994,47820,10,-,0.719/0.359
160.094583035,47824,10,-,0.694/0.347
160.094758034,47826,10,-,1.25/0.625
160.094989061,47822,10,-,0.702/0.351
160.095160007,47828,10,-,0.71/0.355
160.095340967,47820,10,-,0.719/0.359
162.115363121,47824,10,-,0.694/0.347
162.115586042,47826,10,-,1.25/0.625
162.115864038,47822,10,-,0.702/0.351
162.116071939,47828,10,-,0.71/0.355
162.116275072,47820,10,-,0.719/0.359
164.135159016,47824,10,-,0.694/0.347
164.135373116,47826,10,-,1.25/0.625
164.135575056,47822,10,-,0.702/0.351
164.135778904,47828,10,-,0.71/0.355
164.135994911,47820,10,-,0.719/0.359
166.155210018,47824,10,-,0.694/0.347
166.155400991,47826,10,-,1.25/0.625
166.155591011,47822,10,-,0.702/0.351
166.155765057,47828,10,-,0.71/0.355
166.155940056,47820,10,-,0.719/0.359
168.174837112,47824,10,-,0.694/0.347
168.175050974,47826,10,-,1.25/0.625
168.175250053,47822,10,-,0.702/0.351
168.175475121,47828,10,-,0.71/0.355
168.175679922,47820,10,-,0.719/0.359
170.194372892,47824,10,-,0.694/0.347
170.194555998,47826,10,-,1.25/0.625
170.194730043,47822,10,-,0.702/0.351
170.194904089,47828,10,-,0.71/0.355
170.195084095,47820,10,-,0.719/0.359
172.214962959,47824,10,-,0.694/0.347
172.21518898,47826,10,-,1.25/0.625
172.215470076,47822,10,-,0.702/0.351
172.215676069,47828,10,-,0.71/0.355
172.215888023,47820,10,-,0.719/0.359
174.235309124,47824,10,-,0.694/0.347
174.235493898,47826,10,-,1.25/0.625
174.2357409,47822,10,-,0.702/0.351
174.235917091,47828,10,-,0.71/0.355
174.236090899,47820,10,-,0.719/0.359
176.255213976,47824,10,-,0.694/0.347
176.255394936,47826,10,-,1.25/0.625
176.255569935,47822,10,-,0.702/0.351
176.2557621,47828,10,-,0.71/0.355
176.255934954,47820,10,-,0.719/0.359
178.274650097,47824,10,-,0.694/0.347
178.274832964,47826,10,-,1.25/0.625
178.275010109,47822,10,-,0.702/0.351
178.275182009,47828,10,-,0.71/0.355
178.275362015,47820,10,-,0.719/0.359
180.293863058,47824,10,-,0.694/0.347
180.294070005,47826,10,-,1.25/0.625
180.294267893,47822,10,-,0.702/0.351
180.294480085,47828,10,-,0.71/0.355
180.29468298,47820,10,-,0.719/0.359
182.313864946,47824,10,-,0.694/0.347
182.314075947,47826,10,-,1.25/0.625
182.314299107,47822,10,-,0.702/0.351
182.314500093,47828,10,-,0.71/0.355
182.314707994,47820,10,-,0.719/0.359
184.334101915,47824,10,-,0.694/0.347
184.334280968,47826,10,-,1.25/0.625
184.334449053,47822,10,-,0.702/0.351
184.33463192,47828,10,-,0.71/0.355
184.334795952,47820,10,-,0.719/0.359
186.354377031,47824,10,-,0.694/0.347
186.354563951,47826,10,-,1.25/0.625
186.354743004,47822,10,-,0.702/0.351
186.354923964,47828,10,-,0.71/0.355
186.355108023,47820,10,-,0.719/0.359
188.374763966,47824,10,-,0.694/0.347
188.374952078,47826,10,-,1.25/0.625
188.375133038,47822,10,-,0.702/0.351
188.375304937,47828,10,-,0.71/0.355
188.375476122,47820,10,-,0.719/0.359
190.396235943,47824,10,-,0.694/0.347
190.39644599,47826,10,-,1.25/0.625
190.397154093,47822,10,-,0.702/0.351
190.397382975,47828,10,-,0.71/0.355
190.397587061,47820,10,-,0.719/0.359
192.416090012,47824,10,-,0.694/0.347
192.416300058,47826,10,-,1.25/0.625
192.416522026,47822,10,-,0.702/0.351
192.416759014,47828,10,-,0.71/0.355
192.416960001,47820,10,-,0.719/0.359
194.436083078,47824,10,-,0.694/0.347
194.436254025,47826,10,-,1.25/0.625
194.436420918,47822,10,-,0.702/0.351
194.436589003,47828,10,-,0.71/0.355
194.436836958,47820,10,-,0.719/0.359
196.456115007,47824,10,-,0.694/0.347
196.456300974,47826,10,-,1.25/0.625
196.456476927,47822,10,-,0.702/0.351
196.456676006,47828,10,-,0.71/0.355
196.456852913,47820,10,-,0.719/0.359
198.476902008,47824,10,-,0.694/0.347
198.477101088,47826,10,-,1.25/0.625
198.477294922,47822,10,-,0.702/0.351
198.477502108,47828,10,-,0.71/0.355
198.477694988,47820,10,-,0.719/0.359
200.497105122,47824,10,-,0.694/0.347
200.497318983,47826,10,-,1.25/0.625
200.497524023,47822,10,-,0.702/0.351
200.497728109,47828,10,-,0.71/0.355
200.497935057,47820,10,-,0.719/0.359
202.517004967,47824,10,-,0.694/0.347
202.51721096,47826,10,-,1.25/0.625
202.517457008,47822,10,-,0.702/0.351
202.517661095,47828,10,-,0.71/0.355
202.517877102,47820,10,-,0.719/0.359
204.536643982,47824,10,-,0.694/0.347
204.536838055,47826,10,-,1.25/0.625
204.537019014,47822,10,-,0.702/0.351
204.537190914,47828,10,-,0.71/0.355
204.53736496,47820,10,-,0.719/0.359
206.55647707,47824,10,-,0.694/0.347
206.556705952,47826,10,-,1.25/0.625
206.556910038,47822,10,-,0.702/0.351
206.557125092,47828,10,-,0.71/0.355
206.557328939,47820,10,-,0.719/0.359
208.576533079,47824,10,-,0.694/0.347
208.576797009,47826,10,-,1.25/0.625
208.576994896,47822,10,-,0.702/0.351
208.577209949,47828,10,-,0.71/0.355
208.577424049,47820,10,-,0.719/0.359
210.597177982,47824,10,-,0.694/0.347
210.597358942,47826,10,-,1.25/0.625
210.597537041,47822,10,-,0.702/0.351
210.597711086,47828,10,-,0.71/0.355
210.597882986,47820,10,-,0.719/0.359
212.617659092,47824,10,-,0.694/0.347
212.617844105,47826,10,-,1.25/0.625
212.618037939,47822,10,-,0.702/0.351
212.618216991,47828,10,-,0.71/0.355
212.618398905,47820,10,-,0.719/0.359
214.637759924,47824,10,-,0.694/0.347
214.637972116,47826,10,-,1.25/0.625
214.638176918,47822,10,-,0.702/0.351
214.638381004,47828,10,-,0.71/0.355
214.638597965,47820,10,-,0.719/0.359
216.658018112,47824,10,-,0.694/0.347
216.658205032,47826,10,-,1.25/0.625
216.658386946,47822,10,-,0.702/0.351
216.658561945,47828,10,-,0.71/0.355
216.658741951,47820,10,-,0.719/0.359
218.677581072,47824,10,-,0.694/0.347
218.677762985,47826,10,-,1.25/0.625
218.677964926,47822,10,-,0.702/0.351
218.678139925,47828,10,-,0.71/0.355
218.678318977,47820,10,-,0.719/0.359
220.697583914,47824,10,-,0.694/0.347
220.697799921,47826,10,-,1.25/0.625
220.69807601,47822,10,-,0.702/0.351
220.698288918,47828,10,-,0.71/0.355
220.698493004,47820,10,-,0.719/0.359
222.718142986,47824,10,-,0.694/0.347
222.71835494,47826,10,-,1.25/0.625
222.718624115,47822,10,-,0.702/0.351
222.71883893,47828,10,-,0.71/0.355
222.719054937,47820,10,-,0.719/0.359
224.737946987,47824,10,-,0.694/0.347
224.738132954,47826,10,-,1.25/0.625
224.738379955,47822,10,-,0.702/0.351
224.738555908,47828,10,-,0.71/0.355
224.738734007,47820,10,-,0.719/0.359
226.757429123,47824,10,-,0.694/0.347
226.757642984,47826,10,-,1.25/0.625
226.757851124,47822,10,-,0.702/0.351
226.758054972,47828,10,-,0.71/0.355
226.758259058,47820,10,-,0.719/0.359
228.777134895,47824,10,-,0.694/0.347
228.777338982,47826,10,-,1.25/0.625
228.777537107,47822,10,-,0.702/0.351
228.777754068,47828,10,-,0.71/0.355
228.777947903,47820,10,-,0.719/0.359
230.797295094,47824,10,-,0.694/0.347
230.797501087,47826,10,-,1.25/0.625
230.797677994,47822,10,-,0.702/0.351
230.797966957,47828,10,-,0.71/0.355
230.798269987,47820,10,-,0.719/0.359
232.818161964,47824,10,-,0.694/0.347
232.818373919,47826,10,-,1.25/0.625
232.818578959,47822,10,-,0.702/0.351
232.818800926,47828,10,-,0.71/0.355
232.819005966,47820,10,-,0.719/0.359
234.838326931,47824,10,-,0.694/0.347
234.838537931,47826,10,-,1.25/0.625
234.838793993,47822,10,-,0.702/0.351
234.8389709,47828,10,-,0.71/0.355
234.839145899,47820,10,-,0.719/0.359
236.858972073,47824,10,-,0.694/0.347
236.85918498,47826,10,-,1.25/0.625
236.859461069,47822,10,-,0.702/0.351
236.859677076,47828,10,-,0.71/0.355
236.859879971,47820,10,-,0.719/0.359
238.879317999,47824,10,-,0.694/0.347
238.879532099,47826,10,-,1.25/0.625
238.87974,47822,10,-,0.702/0.351
238.879942894,47828,10,-,0.71/0.355
238.880171061,47820,10,-,0.719/0.359
240.899661064,47824,10,-,0.694/0.347
240.899873972,47826,10,-,1.25/0.625
240.900079012,47822,10,-,0.702/0.351
240.900285006,47828,10,-,0.71/0.355
240.900492907,47820,10,-,0.719/0.359
242.919709921,47824,10,-,0.694/0.347
242.919919968,47826,10,-,1.25/0.625
242.920139074,47822,10,-,0.702/0.351
242.920377016,47828,10,-,0.71/0.355
242.92058301,47820,10,-,0.719/0.359
244.940002918,47824,10,-,0.694/0.347
244.940190077,47826,10,-,1.25/0.625
244.940378904,47822,10,-,0.702/0.351
244.94056797,47828,10,-,0.71/0.355
244.940777063,47820,10,-,0.719/0.359
246.960566044,47824,10,-,0.694/0.347
246.960777044,47826,10,-,1.25/0.625
246.961008072,47822,10,-,0.702/0.351
246.961182117,47828,10,-,0.71/0.355
246.961365938,47820,10,-,0.719/0.359
248.980762959,47824,10,-,0.694/0.347
248.980977058,47826,10,-,1.25/0.625
248.981256008,47822,10,-,0.702/0.351
248.981458902,47828,10,-,0.71/0.355
248.981659889,47820,10,-,0.719/0.359
251.000622988,47824,10,-,0.694/0.347
251.000838041,47826,10,-,1.25/0.625
251.001116037,47822,10,-,0.702/0.351
251.001332045,47828,10,-,0.71/0.355
251.001535892,47820,10,-,0.719/0.359
253.020936012,47824,10,-,0.694/0.347
253.021115065,47826,10,-,1.25/0.625
253.02135396,47822,10,-,0.702/0.351
253.021548986,47828,10,-,0.71/0.355
253.021738052,47820,10,-,0.719/0.359
255.041049004,47824,10,-,0.694/0.347
255.041237116,47826,10,-,1.25/0.625
255.041414022,47822,10,-,0.702/0.351
255.041615963,47828,10,-,0.71/0.355
255.041794062,47820,10,-,0.719/0.359
257.061533928,47824,10,-,0.694/0.347
257.061764002,47826,10,-,1.25/0.625
257.061971903,47822,10,-,0.702/0.351
257.062182903,47828,10,-,0.71/0.355
257.062388897,47820,10,-,0.719/0.359
259.081641912,47824,10,-,0.694/0.347
259.081833124,47826,10,-,1.25/0.625
259.082016945,47822,10,-,0.702/0.351
259.08220911,47828,10,-,0.71/0.355
259.082396984,47820,10,-,0.719/0.359
261.102540016,47824,10,-,0.694/0.347
261.102762938,47826,10,-,1.25/0.625
261.102968931,47822,10,-,0.702/0.351
261.10317111,47828,10,-,0.71/0.355
261.103379965,47820,10,-,0.719/0.359
263.122879028,47824,10,-,0.694/0.347
263.123059988,47826,10,-,1.25/0.625
263.123227119,47822,10,-,0.702/0.351
