elapsed,cwnd,bytes_acked,bytes_received,rcv_space
21.8951940536,10,-,1655064,211408
21.8953268528,10,-,621192,160728
21.8954658508,10,-,1342296,166520
22.9101200104,115,12849,2585,28960
22.9142808914,10,-,676216,182448
22.9144518375,10,-,1174328,128872
22.9145908356,17,146129,6936,28960
22.9147210121,10,-,1702848,211408
22.9148328304,10,-,645808,160728
22.9149429798,10,-,1379944,166520
23.9291789532,115,12849,2585,28960
23.9334149361,10,-,702280,182448
23.9335589409,10,-,1209080,128872
23.9336879253,26,152657,7176,28960
23.9338269234,10,-,1750632,211408
23.9339718819,10,-,671872,160728
23.9341068268,10,-,1416144,166520
24.9494149685,115,12849,2585,28960
24.9534418583,10,-,737032,182448
24.9535620213,10,-,1251072,128872
24.9536850452,32,159185,7416,28960
24.9538118839,10,-,1796968,211408
24.9539330006,10,-,712416,160728
24.9540410042,10,-,1456688,166520
25.9689610004,115,12849,2585,28960
25.9732589722,10,-,783368,182448
25.9734008312,10,-,1308992,128872
25.9735338688,32,165713,7656,28960
25.9736709595,10,-,1867920,211408
25.9737989902,10,-,771784,160728
25.9739339352,10,-,1513160,166520
26.9881360531,115,12849,2585,28960
26.9922509193,10,-,857216,182448
26.9923698902,10,-,1372704,128872
26.9924809933,38,172225,7896,28960
26.992595911,10,-,1950456,211408
26.9927129745,10,-,822464,160728
26.9928228855,10,-,1587008,166520
28.0069198608,115,12849,2585,28960
28.0111818314,10,-,931064,182448
28.0113580227,10,-,1458136,128872
28.0115120411,38,178753,8136,28960
28.0116519928,10,-,2031544,211408
28.0117819309,10,-,873144,160728
28.0119109154,10,-,1669544,166520
29.026499033,115,12849,2585,28960
29.0305829048,10,-,984640,182448
29.0307168961,10,-,1565288,128872
29.0308480263,38,185297,8376,28960
29.0309870243,10,-,2103944,211408
29.0311288834,10,-,922376,160728
29.0312600136,10,-,1747736,166520
30.0463738441,115,12849,2585,28960
30.0504338741,10,-,1029528,182448
30.0505568981,10,-,1697056,128872
30.0506708622,38,191825,8616,28960
30.0507898331,10,-,2153176,211408
30.0509059429,10,-,967264,160728
30.0510108471,10,-,1807104,166520
31.065320015,115,12849,2585,28960
31.0697820187,10,-,1075864,182448
31.0699238777,10,-,1841856,128872
31.0700559616,38,198353,8856,28960
31.070155859,10,-,-,-
31.0702970028,10,-,2202408,211408
31.070540905,10,-,1015048,160728
31.0706720352,10,-,1856336,166520
32.0854589939,115,12849,2585,28960
32.0899620056,10,-,1129440,182448
32.0901060104,10,-,1998240,128872
32.090239048,38,205073,9096,28960
32.0903849602,1,-,-,-
32.0905189514,10,-,2255984,211408
32.090651989,10,-,1067176,160728
32.0907788277,10,-,1908464,166520
33.1059818268,115,12849,2585,28960
33.1104738712,10,-,1185912,182448
33.1105949879,10,-,2151728,128872
33.1107070446,38,211825,9336,28960
33.1108138561,1,-,-,-
33.1109290123,10,-,2315352,211408
33.1110458374,10,-,1125096,160728
33.1111629009,10,-,1963488,166520
34.1259689331,115,12849,2585,28960
34.1303670406,10,-,1249624,182448
34.1304869652,10,-,2334176,128872
34.1305999756,40,218561,9576,28960
34.1306989193,1,-,-,-
34.1308069229,10,-,2381960,211408
34.130934,10,-,1188808,160728
34.1310470104,10,-,2021408,166520
35.1457598209,115,12849,2585,28960
35.1499450207,10,-,1308992,182448
35.1500818729,10,-,2507936,128872
35.1502258778,40,225313,9816,28960
35.1503689289,1,-,-,-
35.1505029202,10,-,2445672,211408
35.1506359577,10,-,1252520,160728
35.1507730484,10,-,2092360,166520
36.1655008793,115,12849,2585,28960
36.170124054,10,-,1369808,182448
36.1702399254,10,-,2661424,128872
36.1703748703,40,232065,10056,28960
36.1704919338,1,-,-,-
36.1706259251,10,-,2512280,211408
36.1707420349,10,-,1311888,160728
36.1708610058,10,-,2154624,166520
37.1854009628,115,12849,2585,28960
37.18927598,10,-,1434968,182448
37.1894118786,10,-,2854008,128872
37.1895430088,40,238801,10296,28960
37.189688921,10,-,2573096,211408
37.1898229122,10,-,1377048,160728
37.1899590492,10,-,2221232,166520
38.2043950558,115,12849,2585,28960
38.2084560394,10,-,1504472,182448
38.2086000443,10,-,3049488,128872
38.2087328434,40,245329,10536,28960
38.2088639736,10,-,2639704,211408
38.2089958191,10,-,1446552,160728
38.2091238499,10,-,2293632,166520
39.2241559029,115,12849,2585,28960
39.2283468246,10,-,1575424,182448
39.2284638882,10,-,3246416,128872
39.2285859585,40,251857,10776,28960
39.2287049294,10,-,2713552,211408
39.2288229465,10,-,1513160,160728
39.2289469242,10,-,2367480,166520
40.2439808846,115,12849,2585,28960
40.2481360435,10,-,1652168,182448
40.2482619286,10,-,3425968,128872
40.2483859062,40,258385,11016,28960
40.248513937,10,-,2790296,211408
40.2486319542,10,-,1579768,160728
40.2487518787,10,-,2444224,166520
41.2639229298,115,12849,2585,28960
41.2678029537,10,-,1727464,182448
41.2679400444,10,-,3646064,128872
41.268075943,40,264929,11256,28960
41.2682130337,10,-,2865592,211408
41.2683489323,10,-,1650720,160728
41.2684760094,10,-,2516624,166520
42.2829928398,115,12849,2585,28960
42.2870118618,10,-,1804208,182448
42.2871499062,10,-,3853128,128872
42.2872838974,40,271457,11496,28960
42.2874259949,10,-,2939440,211408
42.2875659466,10,-,1721672,160728
42.2877109051,10,-,2593368,166520
43.3026218414,115,12849,2585,28960
43.3068330288,10,-,1879504,182448
43.3069770336,10,-,4039920,128872
43.3071138859,42,278001,11736,28960
43.3072459698,10,-,3016184,211408
43.307379961,10,-,1795520,160728
43.3075158596,10,-,2665768,166520
44.3250598907,115,12849,2585,28960
44.3266448975,10,-,1944664,182448
44.3267829418,10,-,4207888,128872
44.3269138336,8,284561,11976,28960
44.327049017,10,-,3085688,211408
44.327174902,10,-,1859232,160728
44.327311039,10,-,2730928,166520
45.3423199654,115,12849,2585,28960
45.3468449116,10,-,2018512,182448
45.3469810486,10,-,4385992,128872
45.3471159935,17,291073,12216,28960
45.3472208977,10,-,-,-
45.3473608494,10,-,3158088,211408
45.3474938869,10,-,1927288,160728
45.3476309776,10,-,2803328,166520
46.362787962,115,12849,2585,28960
46.3672349453,10,-,2090912,182448
46.367374897,10,-,4552512,128872
46.3675129414,26,297793,12456,28960
46.3676278591,1,-,-,-
46.3677618504,10,-,3308680,211408
46.3678889275,10,-,1996792,160728
46.3680160046,10,-,2877176,166520
47.3828070164,115,12849,2585,28960
47.3873100281,10,-,2143040,182448
47.3874468803,10,-,4668352,128872
47.387595892,32,304561,12696,28960
47.3877019882,1,-,-,-
47.3878428936,10,-,3589592,211408
47.3879859447,10,-,2064848,160728
47.3881139755,10,-,2930752,166520
48.4036839008,115,12849,2585,28960
48.4076030254,10,-,2208200,182448
48.4077110291,10,-,4803016,128872
48.4078259468,32,311329,12936,28960
48.407946825,10,-,3795208,211408
48.4080629349,10,-,2132904,160728
48.4081668854,10,-,2988672,166520
49.4223198891,115,12849,2585,28960
49.426388979,10,-,2295080,182448
49.4265089035,10,-,4928992,128872
49.4266300201,38,317857,13176,28960
49.4267468452,10,-,3971864,211408
49.4268548489,10,-,2190824,160728
49.4269640446,10,-,3046592,166520
50.4418129921,115,12849,2585,28960
50.446010828,10,-,2376168,182448
50.4461598396,10,-,5044832,128872
50.4462928772,40,324417,13416,28960
50.4464428425,10,-,4134040,211408
50.4465768337,10,-,2242952,160728
50.4467039108,10,-,3098720,166520
51.4619560242,115,12849,2585,28960
51.4660220146,10,-,2473184,182448
51.466137886,10,-,5160672,128872
51.4662630558,40,330945,13656,28960
51.466411829,10,-,4287528,211408
51.466534853,10,-,2297976,160728
51.4666428566,10,-,3158088,166520
52.4815938473,115,12849,2585,28960
52.4857699871,10,-,2555720,182448
52.4858958721,10,-,5305472,128872
52.4860138893,44,337457,13896,28960
52.4861268997,10,-,4455496,211408
52.4862458706,10,-,2350104,160728
52.4863839149,10,-,3211664,166520
53.5006918907,115,12849,2585,28960
53.5049190521,10,-,2632464,182448
53.5050618649,10,-,5453168,128872
53.5051929951,44,343985,14136,28960
53.5053260326,10,-,4632152,211408
53.5054569244,10,-,2405128,160728
53.5055818558,10,-,3271032,166520
54.5205080509,115,12849,2585,28960
54.5246069431,10,-,2693280,182448
54.5247240067,10,-,5612448,128872
54.5248379707,44,350513,14376,28960
54.5249629021,10,-,4805912,211408
54.5250849724,10,-,2464496,160728
54.5252029896,10,-,3330400,166520
55.5395448208,115,12849,2585,28960
55.5444459915,10,-,2755544,182448
55.544563055,10,-,-,-
55.5446958542,10,-,5763040,128872
55.5448138714,44,357041,14616,28960
55.5449359417,10,-,4949264,211408
55.5450568199,10,-,2522416,160728
55.5451719761,10,-,3395560,166520
56.559871912,115,12849,2585,28960
56.5643980503,10,-,2816360,182448
56.5645229816,1,-,-,-
56.5646529198,10,-,5904944,128872
56.5647809505,44,363777,14856,28960
56.5649149418,10,-,5098408,211408
56.5650429726,10,-,2580336,160728
56.5651860237,10,-,3454928,166520
57.5800988674,115,12849,2585,28960
57.5842368603,10,-,2874280,182448
57.5843379498,1,-,-,-
57.5844700336,10,-,6055536,128872
57.5845868587,44,370529,15096,28960
57.5847048759,10,-,5285200,211408
57.5848228931,10,-,2638256,160728
57.584941864,10,-,3514296,166520
58.599725008,115,12849,2585,28960
58.6037518978,10,-,2937992,182448
58.6038808823,1,-,-,-
58.6040120125,10,-,6209024,128872
58.6041419506,44,377281,15336,28960
58.6042890549,10,-,5451720,211408
58.6044518948,10,-,2700520,160728
58.6045899391,10,-,3579456,166520
59.6206848621,115,12849,2585,28960
59.6250579357,10,-,2995912,182448
59.625164032,1,-,-,-
59.6252770424,10,-,6339344,128872
59.6253910065,44,384049,15576,28960
59.6255128384,10,-,5590728,211408
59.6256270409,10,-,2752648,160728
59.6257560253,10,-,3637376,166520
60.6417748928,115,12849,2585,28960
60.6461439133,10,-,3058176,182448
60.6462569237,1,-,-,-
60.6463899612,10,-,6497176,128872
60.6465108395,44,390817,15816,28960
60.6466310024,10,-,5750008,211408
60.6467559338,10,-,2817808,160728
60.6468670368,10,-,3703984,166520
61.6621799469,115,12849,2585,28960
61.6668679714,10,-,3123336,182448
61.6669819355,1,-,-,-
61.6670980453,10,-,6646320,128872
61.6672148705,46,397585,16056,28960
61.6673378944,10,-,5906392,211408
61.667457819,10,-,2880072,160728
61.6675729752,10,-,3770592,166520
62.6829819679,115,12849,2585,28960
62.6871008873,10,-,3184152,182448
62.6872270107,1,-,-,-
62.6873719692,10,-,6795464,128872
62.6875100136,46,404337,16296,28960
62.6876468658,10,-,6056984,211408
62.6877808571,10,-,2946680,160728
62.6879088879,10,-,3837200,166520
63.7031459808,115,12849,2585,28960
63.7072839737,10,-,3249312,182448
63.707406044,10,-,6953296,128872
63.707531929,46,411121,16536,28960
63.7076530457,10,-,6204680,211408
63.707764864,10,-,3008944,160728
63.7078919411,10,-,3900912,166520
64.7250030041,115,12849,2585,28960
64.726639986,10,-,3313024,182448
64.72676301,10,-,7100992,128872
64.7268869877,8,417649,16776,28960
64.7270019054,10,-,6355272,211408
64.72712183,10,-,3066864,160728
64.7272379398,10,-,3961728,166520
65.7415118217,115,12849,2585,28960
65.7455470562,10,-,3368048,182448
65.7456829548,10,-,7295024,128872
65.7458138466,17,424193,17016,28960
65.7459490299,10,-,6505864,211408
65.7460768223,10,-,3124784,160728
65.7462038994,10,-,4019648,166520
66.7619678974,115,12849,2585,28960
66.7661449909,10,-,3425968,182448
66.7662909031,10,-,7489056,128872
66.7665090561,26,430721,17256,28960
66.7666499615,10,-,6644872,211408
66.7667870522,10,-,3182704,160728
66.7669219971,10,-,4080464,166520
67.7820010185,115,12849,2585,28960
67.7861428261,10,-,3478096,182448
67.786272049,10,-,7648336,128872
67.7864120007,34,437265,17496,28960
67.7865729332,10,-,6750576,211408
67.7867000103,10,-,3239176,160728
67.7868089676,10,-,4135488,166520
68.8019449711,115,12849,2585,28960
68.8060839176,10,-,3525880,182448
68.8062009811,10,-,7803272,128872
68.8063318729,34,443793,17736,28960
68.8064670563,10,-,6811392,211408
68.8065798283,10,-,3294200,160728
68.8066990376,10,-,4184720,166520
69.824338913,115,12849,2585,28960
69.8263099194,10,-,3579456,182448
69.8265218735,10,-,7987168,128872
69.8266530037,8,450321,17976,28960
69.8267970085,10,-,6867864,211408
69.8269269466,10,-,3352120,160728
69.8270668983,10,-,4236848,166520
70.8422729969,115,12849,2585,28960
70.8465328217,10,-,3640272,182448
70.8466808796,10,-,8137760,128872
70.8468120098,17,456849,18216,28960
70.8469529152,10,-,6921440,211408
70.8470859528,10,-,3401352,160728
70.8472149372,10,-,4300560,166520
71.8620958328,115,12849,2585,28960
71.86637187,10,-,3725704,182448
71.8664939404,10,-,8276768,128872
71.8666238785,26,463361,18456,28960
71.8667528629,10,-,6977912,211408
71.8668429852,10,-,-,-
71.8669579029,10,-,3456376,160728
71.8670809269,10,-,4378752,166520
72.8818328381,115,12849,2585,28960
72.8862879276,10,-,3812584,182448
72.886523962,10,-,8404192,128872
72.8866398335,30,470097,18696,28960
72.8867599964,10,-,7031488,211408
72.8868598938,1,-,-,-
72.8869819641,10,-,3509952,160728
72.8870990276,10,-,4458392,166520
73.9012799263,115,12849,2585,28960
73.9057149887,10,-,3899464,182448
73.9058539867,10,-,8548992,128872
73.9059848785,30,476833,18936,28960
73.9061698914,10,-,7099544,211408
73.9062838554,1,-,-,-
73.9065189362,10,-,3572216,160728
73.9066538811,10,-,4566992,166520
74.9214808941,115,12849,2585,28960
74.9256939888,10,-,3963176,182448
74.9258370399,10,-,8705376,128872
74.9259669781,32,483585,19176,28960
74.9261128902,10,-,7160360,211408
74.9262518883,10,-,3630136,160728
74.9264008999,10,-,4672696,166520
75.9414880276,115,12849,2585,28960
75.9456989765,10,-,4023992,182448
75.9458179474,10,-,8853072,128872
75.9459369183,32,490113,19416,28960
75.9460580349,10,-,7218280,211408
75.94617486,10,-,3688056,160728
75.9462859631,10,-,4772608,166520
76.9607419968,115,12849,2585,28960
76.9650230408,10,-,4084808,182448
76.965159893,10,-,9009456,128872
76.9652910233,32,496657,19656,28960
76.9654350281,10,-,7277648,211408
76.9655649662,10,-,3748872,160728
76.9657020569,10,-,4849352,166520
77.9807360172,115,12849,2585,28960
77.9846978188,10,-,4144176,182448
77.9848270416,10,-,9157152,128872
77.9849438667,32,503185,19896,28960
77.9850609303,10,-,7338464,211408
77.9851799011,10,-,3809688,160728
77.9852948189,10,-,4913064,166520
79.0025789738,115,12849,2585,28960
79.004308939,10,-,4203544,182448
79.0044529438,10,-,9328016,128872
79.0045888424,8,509713,20136,28960
79.0047290325,10,-,7415208,211408
79.0048658848,10,-,3867608,160728
79.004997015,10,-,4973880,166520
80.0207579136,115,12849,2585,28960
80.0247678757,10,-,4268704,182448
80.0248918533,10,-,9491640,128872
80.0250139236,17,516241,20376,28960
80.0251259804,10,-,7544080,211408
80.025249958,10,-,3932768,160728
80.0253639221,10,-,5036144,166520
81.0406899452,115,12849,2585,28960
81.0446789265,10,-,4328072,182448
81.0448169708,10,-,9634992,128872
81.0449490547,26,522769,20616,28960
81.0450789928,10,-,7712048,211408
81.0452148914,10,-,3995032,160728
81.0453488827,10,-,5098408,166520
82.0600888729,115,12849,2585,28960
82.0642008781,10,-,4383096,182448
82.064316988,10,-,9745040,128872
82.0644290447,34,529297,20856,28960
82.0645699501,10,-,7875672,211408
82.0646920204,10,-,4050056,160728
82.0648150444,10,-,5157776,166520
83.0795629025,115,12849,2585,28960
83.083979845,10,-,4442464,182448
83.0841038227,10,-,9820336,128872
83.0842049122,10,-,-,-
83.0843148232,34,535841,21096,28960
83.0844368935,10,-,8040744,211408
83.0845549107,10,-,4107976,160728
83.0846829414,10,-,5215696,166520
84.1001338959,115,12849,2585,28960
84.1047239304,10,-,4527896,182448
84.1048560143,10,-,9886944,128872
84.1049559116,1,-,-,-
84.1050648689,34,542577,21336,28960
84.1051809788,10,-,8211608,211408
84.1052880287,10,-,4174584,160728
84.1054019928,10,-,5277960,166520
85.1206548214,115,12849,2585,28960
85.1249148846,10,-,4632152,182448
85.125041008,10,-,9950656,128872
85.1251358986,1,-,-,-
85.1252479553,34,549313,21576,28960
85.1253638268,10,-,8385368,211408
85.1254789829,10,-,4239744,160728
85.1255910397,10,-,5337328,166520
86.1407439709,115,12849,2585,28960
86.1452038288,10,-,4736408,182448
86.1453390121,10,-,10014368,128872
86.145457983,1,-,-,-
86.1455869675,34,556065,21816,28960
86.1457278728,10,-,8541752,211408
86.1458640099,10,-,4299112,160728
86.1460030079,10,-,5411176,166520
87.1606800556,115,12849,2585,28960
87.1651759148,10,-,4855144,182448
87.1653139591,10,-,10083872,128872
87.1654369831,1,-,-,-
87.1655769348,34,562817,22056,28960
87.1657118797,10,-,8677864,211408
87.1658449173,10,-,4385992,160728
87.1659729481,10,-,5525568,166520
88.1809549332,115,12849,2585,28960
88.1854259968,10,-,4973880,182448
88.1855478287,10,-,10160616,128872
88.1856498718,1,-,-,-
88.185765028,34,569585,22296,28960
88.185888052,10,-,8803840,211408
88.1860108376,10,-,4469976,160728
88.1861219406,10,-,5684848,166520
89.2006549835,115,12849,2585,28960
89.2050909996,10,-,5078136,182448
89.2052059174,10,-,10243152,128872
89.2053120136,1,-,-,-
89.205425024,34,576337,22536,28960
89.2056100368,10,-,8921128,211408
89.2057528496,10,-,4597400,160728
89.2059049606,10,-,5858608,166520
90.2209260464,115,12849,2585,28960
90.2253959179,10,-,5165016,182448
90.2255468369,10,-,10321344,128872
90.2256639004,1,-,-,-
90.2257938385,34,583105,22776,28960
90.2259318829,10,-,8994976,211408
90.2260718346,10,-,4768264,160728
90.226200819,10,-,6038160,166520
91.2413320541,115,12849,2585,28960
91.2453680038,10,-,5264928,182448
91.2454919815,10,-,10409672,128872
91.2456078529,34,589857,23016,28960
91.2457258701,10,-,9063032,211408
91.2458510399,10,-,4950712,160728
91.2459609509,10,-,6211920,166520
92.263051033,115,12849,2585,28960
92.2647509575,10,-,5379320,182448
92.2648618221,10,-,10509584,128872
92.2649798393,8,596385,23256,28960
92.265089035,10,-,9126744,211408
92.265198946,10,-,5104200,160728
92.2653150558,10,-,6374096,166520
93.2810609341,115,12849,2585,28960
93.2853488922,10,-,5454616,182448
93.2855060101,10,-,10622528,128872
93.285640955,17,602913,23496,28960
93.2857780457,10,-,9180320,211408
93.2859158516,10,-,5266376,160728
93.2860429287,10,-,6530480,166520
94.3016500473,115,12849,2585,28960
94.3058860302,10,-,5512536,182448
94.3060188293,10,-,10760088,128872
94.3061468601,26,609441,23736,28960
94.3062820435,10,-,9241136,211408
94.3064408302,10,-,5416968,160728
94.3065779209,10,-,6683968,166520
95.321698904,115,12849,2585,28960
95.3257808685,10,-,5570456,182448
95.3258979321,10,-,10906336,128872
95.3260169029,32,615969,23976,28960
95.3261368275,10,-,9314984,211408
95.326267004,10,-,5555976,160728
95.3264410496,10,-,6822976,166520
96.3413169384,115,12849,2585,28960
96.3452599049,10,-,5628376,182448
96.3453748226,10,-,11061272,128872
96.3454868793,32,622513,24216,28960
96.3456008434,10,-,9381592,211408
96.3457248211,10,-,5694984,160728
96.3458428383,10,-,6938816,166520
97.3607168198,115,12849,2585,28960
97.3649718761,10,-,5687744,182448
97.3651108742,10,-,11216208,128872
97.3652470112,34,629057,24456,28960
97.3653929234,10,-,9443856,211408
97.3655269146,10,-,5839784,160728
97.3656618595,10,-,7045968,166520
98.3810999393,115,12849,2585,28960
98.3852078915,10,-,5752904,182448
98.3853359222,10,-,11369696,128872
98.3854558468,34,635585,24696,28960
98.3855700493,10,-,9506120,211408
98.3856909275,10,-,5990376,160728
98.3858029842,10,-,7164704,166520
99.400498867,115,12849,2585,28960
99.4050779343,10,-,5815168,182448
99.4052159786,10,-,11505808,128872
99.4053168297,10,-,-,-
99.4054489136,34,642113,24936,28960
99.4055929184,10,-,9562592,211408
99.4057228565,10,-,6129384,160728
99.4058589935,10,-,7297920,166520
100.420740843,115,12849,2585,28960
100.424960852,10,-,5874536,182448
100.425113916,10,-,11641920,128872
100.425228834,1,-,-,-
100.425356865,34,648849,25176,28960
100.425492048,10,-,9624856,211408
100.425632954,10,-,6274184,160728
100.425765038,10,-,7434032,166520
101.440863848,115,12849,2585,28960
101.445286989,10,-,5939696,182448
101.445400953,10,-,11795408,128872
101.445495844,1,-,-,-
101.445608854,34,655601,25416,28960
101.445724964,10,-,9687120,211408
101.445837975,10,-,6427672,160728
101.445952892,10,-,7581728,166520
102.463223934,115,12849,2585,28960
102.464920998,10,-,5999064,182448
102.465047836,10,-,11934416,128872
102.465167046,8,662353,25656,28960
102.465291023,10,-,9749384,211408
102.465409994,10,-,6563784,160728
102.465531826,10,-,7717840,166520
103.47992897,115,12849,2585,28960
103.483937979,10,-,6059880,182448
103.484065056,10,-,12098040,128872
103.484185934,17,668897,25896,28960
103.484305859,10,-,9811648,211408
103.484426975,10,-,6717272,160728
103.4845469,10,-,7849608,166520
104.499501944,115,12849,2585,28960
104.503720045,10,-,6106216,182448
104.503854036,10,-,12347096,128872
104.503983974,26,675441,26136,28960
104.504129887,10,-,9859432,211408
104.504261971,10,-,6902616,160728
104.50444603,10,-,7952416,166520
105.519300938,115,12849,2585,28960
105.523407936,10,-,6158344,182448
105.523553848,10,-,12603392,128872
105.523682833,35,681985,26376,28960
105.52380991,10,-,9905768,211408
105.523947001,10,-,7114024,160728
105.524081945,10,-,8030608,166520
106.539165974,115,12849,2585,28960
106.543135881,10,-,6240880,182448
106.543251991,10,-,12832176,128872
106.543366909,40,688529,26616,28960
106.543488979,10,-,9949208,211408
106.543594837,10,-,7318192,160728
106.54370594,10,-,8094320,166520
107.558148861,115,12849,2585,28960
107.56208086,10,-,6323416,182448
107.562198877,10,-,13066752,128872
107.562312841,38,695089,26856,28960
107.56247282,10,-,9995544,211408
107.562654972,10,-,7545528,160728
107.56277585,10,-,8191336,166520
108.577543974,115,12849,2585,28960
108.582257032,10,-,6392920,182448
108.582423925,10,-,13252096,128872
108.582561016,44,701633,27096,28960
108.582698822,10,-,10043328,211408
108.582828045,10,-,7768520,160728
108.582952023,10,-,8297040,166520
109.597429037,115,12849,2585,28960
109.601611853,10,-,6462424,182448
109.60174489,10,-,13425856,128872
109.60187602,46,708177,27336,28960
109.602013826,10,-,10102696,211408
109.602109909,10,-,-,-
109.602236986,10,-,7948072,160728
109.602401018,10,-,8460664,166520
110.617575884,115,12849,2585,28960
110.62194705,10,-,6530480,182448
110.622081041,10,-,13585136,128872
110.622195959,46,714913,27576,28960
