elapsed,cwnd,bytes_acked,bytes_received,rcv_space
19.8386800289,10,127617,6216,28960
20.8559370041,10,-,2736720,380824
20.856069088,146,22681,11805,28960
20.8561789989,10,-,3065416,377928
20.8563039303,10,-,2448568,377928
20.8564169407,10,-,2968400,377928
20.856523037,10,-,2421056,372136
20.8566319942,10,134609,6456,28960
21.873759985,10,-,3116096,385168
21.8738908768,146,22681,11805,28960
21.8740050793,10,-,3149400,377928
21.8741269112,10,-,2541240,377928
21.8742439747,10,-,3259448,382272
21.8743629456,10,-,2516624,372136
21.8744840622,10,141345,6696,28960
22.8913369179,10,-,3495472,390960
22.8915009499,146,22681,11805,28960
22.8916420937,10,-,3233384,377928
22.8917729855,10,-,2633912,377928
22.8919019699,10,-,3551944,382272
22.8920378685,10,-,2612192,372136
22.8921749592,10,148097,6936,28960
23.9091808796,10,-,3838648,390960
23.9093399048,146,22681,11805,28960
23.909473896,10,-,3349224,377928
23.9096059799,10,-,2725136,377928
23.9097499847,10,-,3863264,382272
23.9098858833,10,-,2688936,372136
23.9100270271,10,154849,7176,28960
24.9275178909,10,-,4136936,390960
24.9276590347,146,22681,11805,28960
24.9278168678,10,-,3466512,377928
24.927957058,10,-,2798984,377928
24.9280879498,10,-,4231056,382272
24.9282240868,10,-,2761336,372136
24.9283499718,10,161633,7416,28960
25.9459960461,10,-,4665456,393856
25.9461510181,146,22681,11805,28960
25.946295023,10,-,3550496,377928
25.9464268684,10,-,2804776,377928
25.9465858936,10,-,4378752,382272
25.9467298985,10,-,2893104,372136
25.9468610287,10,168385,7656,28960
26.9639010429,10,-,4671248,393856
26.9640340805,146,22681,11805,28960
26.9641609192,10,-,3816928,377928
26.9642739296,10,-,2936544,377928
26.9643940926,10,-,4801568,383720
26.9645130634,10,-,2898896,372136
26.9646229744,10,175137,7896,28960
27.9814400673,10,-,4901480,393856
27.9815778732,146,22681,11805,28960
27.9816939831,10,-,3953040,377928
27.9818210602,10,-,3039352,377928
27.9819340706,10,-,5178048,383720
27.9820539951,10,-,2924960,372136
27.9821689129,10,181889,8136,28960
28.9994430542,10,-,5068000,393856
28.9996380806,146,22681,11805,28960
28.9997780323,10,-,4164448,377928
28.9999079704,10,-,3200080,377928
29.000043869,10,-,5324296,524176
29.0001549721,10,-,-,-
29.0002880096,10,-,3147952,372136
29.0004138947,10,188641,8376,28960
30.0179390907,10,-,5419864,414128
30.0180809498,146,22681,11805,28960
30.018198967,10,-,4231056,377928
30.0183260441,10,-,3253656,377928
30.0184490681,10,-,5635616,524176
30.0185790062,1,-,-,-
30.0186970234,10,-,3168224,372136
30.0188100338,10,195585,8616,28960
31.0362350941,10,-,5861504,414128
31.0363690853,146,22681,11805,28960
31.0364990234,10,-,4399024,377928
31.0366139412,10,-,3344880,377928
31.0367350578,10,-,5696432,524176
31.0368468761,1,-,-,-
31.0369729996,10,-,3266688,372136
31.0370900631,10,202593,8856,28960
32.0548439026,10,-,5997616,776128
32.0549869537,146,22681,11805,28960
32.0551099777,10,-,4497488,377928
32.055243969,10,-,3462168,377928
32.0553588867,10,-,5970104,524176
32.0554680824,1,-,-,-
32.0555849075,10,-,3402800,372136
32.0556979179,10,209585,9096,28960
33.073843956,10,-,6734648,776128
33.0739989281,146,22681,11805,28960
33.0741279125,10,-,4566992,377928
33.0742599964,10,-,3476648,377928
33.0743908882,10,-,6109112,524176
33.0745089054,1,-,-,-
33.0746738911,10,-,3457824,372136
33.0748019218,10,216577,9336,28960
34.0925340652,10,-,6734648,776128
34.0926949978,146,22681,11805,28960
34.0928349495,10,-,4778400,377928
34.0929739475,10,-,3670680,377928
34.0931129456,10,-,6324864,524176
34.0932340622,1,-,-,-
34.0933759212,10,-,3631584,372136
34.0935029984,10,223569,9576,28960
35.1109900475,10,-,7208144,881832
35.1111340523,146,22681,11805,28960
35.1112539768,10,-,4856592,377928
35.1113829613,10,-,3693848,377928
35.1115050316,10,-,6571024,524176
35.1116120815,1,-,-,-
35.1117238998,10,-,3709776,372136
35.1118378639,10,230545,9816,28960
36.1290309429,10,-,7735216,881832
36.1291630268,146,22681,11805,28960
36.1292850971,10,-,4911616,377928
36.1294059753,10,-,3805344,377928
36.1295180321,10,-,6630392,524176
36.1296229362,1,-,-,-
36.1297419071,10,-,3805344,372136
36.1298658848,10,237537,10056,28960
37.1475460529,10,-,8243464,881832
37.1477150917,146,22681,11805,28960
37.1478500366,10,-,5072344,377928
37.1479818821,10,-,3840096,377928
37.1481170654,10,-,6686864,524176
37.1482510567,10,-,3926976,372136
37.1483860016,10,244529,10296,28960
38.1652159691,10,-,8520032,881832
38.1653630733,146,22681,11805,28960
38.1655108929,10,-,5170808,377928
38.1656548977,10,-,3922632,377928
38.1657860279,10,-,7095200,524176
38.1659228802,10,-,3999376,372136
38.1660568714,10,251297,10536,28960
39.1834659576,10,-,8782120,881832
39.1836290359,146,22681,11805,28960
39.1837720871,10,-,5270720,377928
39.1839060783,10,-,3990688,377928
39.1840400696,10,-,7441272,524176
39.1841750145,10,-,4060192,372136
39.1843039989,10,258049,10776,28960
40.2010428905,10,-,9063032,881832
40.2011780739,146,22681,11805,28960
40.2013089657,10,-,5412624,377928
40.2014389038,10,-,4048608,377928
40.2015578747,10,-,7839472,524176
40.2016708851,10,-,4132592,372136
40.2017920017,10,264801,11016,28960
41.2183129787,10,-,9277336,881832
41.218474865,146,22681,11805,28960
41.2186350822,10,-,5554528,377928
41.2187719345,10,-,4102184,377928
41.2189030647,10,-,8242016,524176
41.2190389633,10,-,4202096,372136
41.2191729546,10,271585,11256,28960
42.2368900776,10,-,9529288,881832
42.2370350361,146,22681,11805,28960
42.2371780872,10,-,5693536,377928
42.2373120785,10,-,4177480,377928
42.2374460697,10,-,8628632,524176
42.2375869751,10,-,4277392,372136
42.2377159595,10,278337,11496,28960
43.2551729679,10,-,9763864,881832
43.2553169727,146,22681,11805,28960
43.2554318905,10,-,5803584,377928
43.2555549145,10,-,4252776,377928
43.2556688786,10,-,9015248,524176
43.2557799816,10,-,4352688,372136
43.2558910847,10,285073,11736,28960
44.2727069855,10,-,10024504,881832
44.2728428841,146,22681,11805,28960
44.2729680538,10,-,5899152,377928
44.2730879784,10,-,4336760,377928
44.2731990814,10,-,9426480,524176
44.2732949257,10,-,-,-
44.2734079361,10,-,4425088,372136
44.2735199928,10,291825,11976,28960
45.2916760445,10,-,10279352,881832
45.2918179035,146,22681,11805,28960
45.2919619083,10,-,5988928,377928
45.2920930386,10,-,4419296,377928
45.2922229767,10,-,9847848,524176
45.2923359871,1,-,-,-
45.292468071,10,-,4491696,372136
45.2925989628,10,298769,12216,28960
46.3096160889,10,-,10545784,881832
46.309773922,146,22681,11805,28960
46.3099069595,10,-,6087392,377928
46.3100430965,10,-,4494592,377928
46.3101859093,10,-,10295280,524176
46.3102970123,1,-,-,-
46.3104310036,10,-,4564096,372136
46.3106029034,10,305745,12456,28960
47.3280529976,10,-,10745608,881832
47.3281929493,146,22681,11805,28960
47.3283350468,10,-,6165584,377928
47.3284659386,10,-,4601744,377928
47.3286008835,10,-,10734024,524176
47.3287320137,10,-,4653872,372136
47.3288550377,10,312737,12696,28960
48.3461210728,10,-,10993216,881832
48.3462769985,146,22681,11805,28960
48.3464119434,10,-,6290112,377928
48.3465800285,10,-,4687176,377928
48.3467149734,10,-,11032312,524176
48.3468458652,10,-,4726272,372136
48.3469688892,10,319489,12936,28960
49.3637299538,10,-,11194488,881832
49.3638529778,146,22681,11805,28960
49.363961935,10,-,6423328,377928
49.3640830517,10,-,4787088,377928
49.3641879559,10,-,11384176,524176
49.3643050194,10,-,4803016,372136
49.3644139767,10,326241,13176,28960
50.3812510967,10,-,11397208,881832
50.3813769817,146,22681,11805,28960
50.3814969063,10,-,6556544,377928
50.3816099167,10,-,4876864,377928
50.3817210197,10,-,11709976,524176
50.3818349838,10,-,4873968,372136
50.3819470406,10,332977,13416,28960
51.3988850117,10,-,11599928,881832
51.3990368843,146,22681,11805,28960
51.399173975,10,-,6695552,377928
51.3993198872,10,-,4970984,377928
51.3994560242,10,-,12071976,524176
51.3995928764,10,-,4949264,372136
51.3997209072,10,339745,13656,28960
52.4172170162,10,-,11835952,881832
52.4173629284,146,22681,11805,28960
52.4175078869,10,-,6837456,377928
52.4176540375,10,-,5065104,377928
52.4177839756,10,-,12361576,524176
52.4179148674,10,-,5031800,372136
52.4180450439,10,346497,13896,28960
53.4356238842,10,-,12031432,881832
53.4357829094,146,22681,11805,28960
53.4359228611,10,-,6986600,377928
53.436052084,10,-,5156328,377928
53.4361798763,10,-,12628008,524176
53.4363188744,10,-,5108544,372136
53.4364509583,10,353265,14136,28960
54.4532830715,10,-,12245736,881832
54.4534399509,146,22681,11805,28960
54.4535729885,10,-,7145880,377928
54.4537169933,10,-,5247552,377928
54.4538500309,10,-,12906024,524176
54.4539868832,10,-,5183840,372136
54.4541199207,10,360017,14376,28960
55.4714200497,10,-,12445560,881832
55.4715640545,146,22681,11805,28960
55.4716980457,10,-,7321088,377928
55.4718539715,10,-,5338776,377928
55.4719920158,10,-,13194176,524176
55.4720890522,10,-,-,-
55.4722340107,10,-,5262032,372136
55.4723639488,10,366769,14616,28960
56.4894640446,10,-,12661312,881832
56.4896118641,146,22681,11805,28960
56.489759922,10,-,7500640,377928
56.4898939133,10,-,5431448,377928
56.4900290966,10,-,13466400,524176
56.4901440144,1,-,-,-
56.4902808666,10,-,5346016,372136
56.4904248714,10,373713,14856,28960
57.5076398849,10,-,12848104,881832
57.5077650547,146,22681,11805,28960
57.5078849792,10,-,7688880,377928
57.5080029964,10,-,5508192,377928
57.508122921,10,-,13632920,524176
57.5082190037,1,-,-,-
57.5083460808,10,-,5419864,372136
57.5084838867,10,380721,15096,28960
58.5257670879,10,-,13036344,881832
58.5259020329,146,22681,11805,28960
58.5260288715,10,-,7882912,377928
58.5261509418,10,-,5608104,377928
58.5262649059,10,-,13766136,524176
58.5263729095,1,-,-,-
58.5264909267,10,-,5499504,372136
58.5266258717,10,387697,15336,28960
59.5436508656,10,-,13202864,881832
59.543792963,146,22681,11805,28960
59.5439269543,10,-,8071152,377928
59.5440790653,10,-,5718152,377928
59.5442430973,10,-,13890664,524176
59.5443620682,1,-,-,-
59.5445020199,10,-,5582040,372136
59.5446369648,10,394705,15576,28960
60.5621469021,10,-,13328840,881832
60.5622839928,146,22681,11805,28960
60.5624148846,10,-,8227536,377928
60.5626280308,10,-,5819512,377928
60.5627660751,10,-,13997816,524176
60.5628740788,1,-,-,-
60.562994957,10,-,5657336,372136
60.5631039143,10,401697,15816,28960
61.580821991,10,-,13464952,881832
61.5809679031,146,22681,11805,28960
61.5811169147,10,-,8386816,377928
61.5812590122,10,-,5935352,377928
61.5813920498,10,-,14110760,524176
61.5815150738,1,-,-,-
61.5816509724,10,-,5738424,372136
61.5817780495,10,408689,16056,28960
62.5990040302,10,-,13580792,881832
62.5991508961,146,22681,11805,28960
62.5992980003,10,-,8535960,377928
62.5994300842,10,-,6042504,377928
62.5995659828,10,-,14184608,524176
62.5996880531,1,-,-,-
62.5998170376,10,-,5816616,372136
62.599946022,10,415681,16296,28960
63.6177010536,10,-,13674912,881832
63.6178519726,146,22681,11805,28960
63.6179869175,10,-,8683656,377928
63.6181330681,10,-,6152552,377928
63.6182639599,10,-,14252664,524176
63.6183979511,10,-,5896256,372136
63.6185309887,10,422673,16536,28960
64.636507988,10,-,13754552,881832
64.6366460323,146,22681,11805,28960
64.6367759705,10,-,8821216,377928
64.636893034,10,-,6253912,377928
64.6370069981,10,-,14310584,524176
64.6371269226,10,-,5973000,372136
64.6372449398,10,429425,16776,28960
65.6537048817,10,-,13812472,881832
65.6538479328,146,22681,11805,28960
65.653979063,10,-,8954432,377928
65.6540939808,10,-,6352376,377928
65.6542129517,10,-,14364160,524176
65.6543240547,10,-,6043952,372136
65.6544389725,10,436193,17016,28960
66.671765089,10,-,13871840,881832
66.6719269753,146,22681,11805,28960
66.6720769405,10,-,9086200,377928
66.6722159386,10,-,6450840,377928
66.6723458767,10,-,14416288,524176
66.6724729538,10,-,6117800,372136
66.6726000309,10,442945,17256,28960
67.6896629333,10,-,13932656,881832
67.689800024,146,22681,11805,28960
67.6899540424,10,-,9212176,377928
67.6900849342,10,-,6527584,377928
67.6902110577,10,-,14465520,524176
67.6903409958,10,-,6187304,372136
67.6904630661,10,449681,17496,28960
68.7070710659,10,-,13994920,881832
68.7072150707,146,22681,11805,28960
68.7073318958,10,-,9354080,377928
68.7074480057,10,-,6636184,377928
68.7075710297,10,-,14535024,524176
68.7076830864,10,-,6264048,372136
68.7077999115,10,456433,17736,28960
69.7249419689,10,-,14055736,881832
69.7250740528,146,22681,11805,28960
69.7251858711,10,-,9480056,377928
69.7253088951,10,-,6757816,377928
69.7254190445,10,-,14623352,524176
69.7255330086,10,-,6340792,372136
69.7256369591,10,463201,17976,28960
70.7428529263,10,-,14113656,881832
70.7429978848,146,22681,11805,28960
70.7431459427,10,-,9607480,377928
70.7432820797,10,-,6912752,377928
70.7434210777,10,-,14720368,524176
70.74355793,10,-,6414640,372136
70.7436850071,10,469937,18216,28960
71.7572109699,10,-,-,-
71.761177063,10,-,14167232,881832
71.7613110542,146,22681,11805,28960
71.7614340782,10,-,9697256,377928
71.7615540028,10,-,7085064,377928
71.7616789341,10,-,14828968,524176
71.7617890835,10,-,6487040,372136
71.761920929,10,476689,18456,28960
72.774930954,1,-,-,-
72.779116869,10,-,14219360,881832
72.7792410851,146,22681,11805,28960
72.7793679237,10,-,9776896,377928
72.7794840336,10,-,7244344,377928
72.7795920372,10,-,14953496,524176
72.7797160149,10,-,6555096,372136
72.7798259258,10,483665,18696,28960
73.7934539318,1,-,-,-
73.7975978851,10,-,14270040,881832
73.7977249622,146,22681,11805,28960
73.7978389263,10,-,9843504,377928
73.797950983,10,-,7406520,377928
73.7980690002,10,-,15095400,524176
73.7981760502,10,-,6608672,372136
73.7982809544,10,490641,18936,28960
74.8154830933,10,-,14320720,881832
74.815625906,146,22681,11805,28960
74.8157689571,10,-,9904320,377928
74.8159198761,10,-,7577384,377928
74.81605196,10,-,15245992,524176
74.8161869049,10,-,6665144,372136
74.8163130283,10,497633,19176,28960
75.8341078758,10,-,14371400,881832
75.8342540264,146,22681,11805,28960
75.8343760967,10,-,9956448,377928
75.8344969749,10,-,7756936,377928
75.8346369267,10,-,15402376,524176
75.8347539902,10,-,6720168,372136
75.8348720074,10,504385,19416,28960
76.8524479866,10,-,14424976,881832
76.852602005,146,22681,11805,28960
76.8527340889,10,-,10014368,377928
76.852864027,10,-,7939384,377928
76.8530020714,10,-,15570344,524176
76.8531329632,10,-,6779536,372136
76.8532629013,10,511153,19656,28960
77.8703169823,10,-,14478552,881832
77.8704750538,146,22681,11805,28960
77.8706469536,10,-,10069392,377928
77.8707919121,10,-,8116040,377928
77.870923996,10,-,15761480,524176
77.8710589409,10,-,6827320,372136
77.8711850643,10,517905,19896,28960
78.8882830143,10,-,14550952,881832
78.8884279728,146,22681,11805,28960
78.8885769844,10,-,10131656,377928
78.8887109756,10,-,8272424,377928
78.8888418674,10,-,15917864,524176
78.8889770508,10,-,6895376,372136
78.8891029358,10,524657,20136,28960
79.9062800407,10,-,14630592,881832
79.9064559937,146,22681,11805,28960
79.9066970348,10,-,10195368,377928
79.9068360329,10,-,8425912,377928
79.9069678783,10,-,16074248,524176
79.9070990086,10,-,6967776,372136
79.9072360992,10,531409,20376,28960
80.9237940311,10,-,14707336,881832
80.9239249229,146,22681,11805,28960
80.9240450859,10,-,10256184,377928
80.9241678715,10,-,8576504,377928
80.924282074,10,-,16207464,524176
80.9243988991,10,-,7043072,372136
80.9245119095,10,538161,20616,28960
81.941726923,10,-,14779736,881832
81.9418950081,146,22681,11805,28960
81.9420309067,10,-,10311208,377928
81.9421648979,10,-,8709720,377928
81.9422969818,10,-,16327648,524176
81.9424319267,10,-,7121264,372136
81.9425899982,10,544913,20856,28960
82.959510088,10,-,14857928,881832
82.9596719742,146,22681,11805,28960
82.9598059654,10,-,10369128,377928
82.9599170685,10,-,-,-
82.9600589275,10,-,8838592,377928
82.9601938725,10,-,16455072,524176
82.960324049,10,-,7213936,372136
82.9604508877,10,551681,21096,28960
83.9774298668,10,-,14933224,881832
83.9775810242,146,22681,11805,28960
83.9777178764,10,-,10428496,377928
83.9778339863,1,-,-,-
83.9779648781,10,-,8970360,377928
83.978110075,10,-,16585392,524176
83.9782478809,10,-,7303712,372136
83.9783799648,10,558641,21336,28960
84.9957978725,10,-,15009968,881832
84.9959449768,146,22681,11805,28960
84.9960780144,10,-,10490760,377928
84.9961819649,1,-,-,-
84.9963109493,10,-,9103576,377928
84.9964358807,10,-,16708472,524176
84.9965479374,10,-,7397832,372136
84.9966590405,10,565649,21576,28960
86.0136470795,10,-,15082368,881832
86.0137970448,146,22681,11805,28960
86.0139439106,10,-,10548680,377928
86.0140750408,10,-,9217968,377928
86.0142040253,10,-,16806936,524176
86.0143408775,10,-,7487608,372136
86.0144779682,10,572625,21816,28960
87.0320279598,10,-,15157664,881832
87.0321669579,146,22681,11805,28960
87.0322899818,10,-,10606600,377928
87.0324010849,10,-,9346840,377928
87.0325140953,10,-,16905400,524176
87.0326430798,10,-,7578832,372136
87.0327589512,10,579377,22056,28960
88.0495848656,10,-,15225720,881832
88.049751997,146,22681,11805,28960
88.0498890877,10,-,10664520,377928
88.0500230789,10,-,9480056,377928
88.0501589775,10,-,17003864,524176
88.050287962,10,-,7670056,372136
88.0504169464,10,586129,22296,28960
89.067923069,10,-,15311152,881832
89.0680680275,146,22681,11805,28960
89.068212986,10,-,10731128,377928
89.0683510303,10,-,9604584,377928
89.0684800148,10,-,17106672,524176
89.0686168671,10,-,7767072,372136
89.0687499046,10,592881,22536,28960
90.0855979919,10,-,15389344,881832
90.0857830048,146,22681,11805,28960
90.0859110355,10,-,10802080,377928
90.0860369205,10,-,9736352,377928
90.0861570835,10,-,17231200,524176
90.0862798691,10,-,7877120,372136
90.0863940716,10,599633,22776,28960
91.1034588814,10,-,15473328,881832
91.1036100388,146,22681,11805,28960
91.1037330627,10,-,10880272,377928
91.1038548946,10,-,9868120,377928
91.1039788723,10,-,17352832,524176
91.1040940285,10,-,7988616,372136
91.104211092,10,606401,23016,28960
92.1208510399,10,-,15555864,881832
92.121006012,146,22681,11805,28960
92.1211419106,10,-,10961360,377928
92.1212890148,10,-,9995544,377928
92.1214220524,10,-,17512112,524176
92.1215610504,10,-,8107352,372136
92.1217060089,10,613153,23256,28960
93.1384730339,10,-,15636952,881832
93.1386330128,146,22681,11805,28960
93.1387639046,10,-,11039552,377928
93.1388840675,10,-,10124416,377928
93.1390030384,10,-,17667048,524176
93.139122963,10,-,8227536,372136
93.139234066,10,619921,23496,28960
94.1530730724,10,-,-,-
94.1571218967,10,-,15720936,881832
94.1572840214,146,22681,11805,28960
94.1574208736,10,-,11120640,377928
94.157558918,10,-,10259080,377928
94.1576910019,10,-,17839360,524176
94.15782094,10,-,8357856,372136
94.157968998,10,626673,23736,28960
95.1753060818,1,-,-,-
95.1754519939,10,-,15806368,881832
95.1755878925,146,22681,11805,28960
95.1757230759,10,-,11204624,377928
95.1758520603,10,-,10398088,377928
95.1759779453,10,-,18024704,524176
95.176115036,10,-,8512792,372136
95.176240921,10,633633,23976,28960
96.1933128834,1,-,-,-
96.1934599876,10,-,15883112,881832
96.1936120987,146,22681,11805,28960
96.1937460899,10,-,11282816,377928
96.1938829422,10,-,10516824,377928
96.1940169334,10,-,18202808,524176
96.1941540241,10,-,8664832,372136
96.1942880154,10,640641,24216,28960
97.211140871,1,-,-,-
97.2112700939,10,-,15964200,881832
97.2114129066,146,22681,11805,28960
97.2115340233,10,-,11363904,377928
97.2116510868,10,-,10647144,377928
97.2117679119,10,-,18396840,524176
97.2118899822,10,-,8838592,372136
97.2120029926,10,647665,24456,28960
98.2292308807,1,-,-,-
98.229364872,10,-,16043840,881832
98.2294929028,146,22681,11805,28960
98.2296130657,10,-,11444992,377928
98.2297489643,10,-,10783256,377928
98.2298600674,10,-,18614040,524176
98.2299849987,10,-,9022488,372136
98.2301049232,10,654657,24696,28960
99.2468419075,1,-,-,-
99.2469980717,10,-,16135064,881832
99.247150898,146,22681,11805,28960
99.2472860813,10,-,11527528,377928
99.2474200726,10,-,10896200,377928
99.2475540638,10,-,18782008,524176
99.2476840019,10,-,9174528,372136
99.247811079,10,661665,24936,28960
100.265752077,10,-,16233528,881832
100.265923023,146,22681,11805,28960
100.266064882,10,-,11605720,377928
100.266202927,10,-,10984528,377928
100.266340017,10,-,18961560,524176
100.266470909,10,-,9322224,372136
100.266630888,10,668657,25176,28960
101.283676863,10,-,16331992,881832
101.283811092,146,22681,11805,28960
101.283941031,10,-,11686808,377928
101.284056902,10,-,11065616,377928
101.284178972,10,-,19138216,524176
101.284300089,10,-,9467024,372136
101.284417868,10,675409,25416,28960
102.301151991,10,-,16431904,881832
102.301281929,146,22681,11805,28960
102.301411867,10,-,11766448,377928
102.301533937,10,-,11148152,377928
102.301649094,10,-,19314872,524176
102.301764011,10,-,9617616,372136
102.301877022,10,682145,25656,28960
103.31810689,10,-,16527472,881832
103.318245888,146,22681,11805,28960
103.318371058,10,-,11837400,377928
103.318490982,10,-,11222000,377928
103.318639994,10,-,19479944,524176
103.318757057,10,-,9759520,372136
103.318882942,10,688913,25896,28960
104.335593939,10,-,16643312,881832
104.335751057,146,22681,11805,28960
104.335890055,10,-,11918488,377928
104.336037874,10,-,11297296,377928
104.336169958,10,-,19650808,524176
104.336299896,10,-,9901424,372136
104.336453915,10,695665,26136,28960
105.35385108,10,-,16769288,881832
105.353986979,146,22681,11805,28960
105.354121923,10,-,11987992,377928
105.354242086,10,-,11369696,377928
105.354355097,10,-,19807192,524176
105.354474068,10,-,10028848,372136
105.354613066,10,702433,26376,28960
106.371422052,10,-,16908296,881832
106.371556044,146,22681,11805,28960
106.371677876,10,-,12060392,377928
106.371797085,10,-,11437752,377928
106.37192297,10,-,19957784,524176
106.37203908,10,-,10162064,372136
106.37215209,10,709217,26616,28960
107.390490055,10,-,17047304,881832
107.390667915,146,22681,11805,28960
107.390804052,10,-,12129896,377928
107.390949011,10,-,11505808,377928
107.391081095,10,-,20106928,524176
107.391191006,10,-,-,-
107.391325951,10,-,10295280,372136
107.391453981,10,715985,26856,28960
108.408896923,10,-,17195000,881832
108.409058094,146,22681,11805,28960
108.409193039,10,-,12197952,377928
108.409332991,10,-,11582552,377928
108.409471035,10,-,20230008,524176
108.409590006,1,-,-,-
108.409717083,10,-,10469040,372136
108.409852028,10,722961,27096,28960
109.426826,10,-,17351384,881832
109.426968098,146,22681,11805,28960
109.427092075,10,-,12273248,377928
109.427210093,10,-,11665088,377928
109.427326918,10,-,20355984,524176
109.427430868,1,-,-,-
109.427557945,10,-,10648592,372136
109.427679062,10,729953,27336,28960
110.444879055,10,-,17494736,881832
110.445016861,146,22681,11805,28960
110.445142031,10,-,12348544,377928
110.445257902,10,-,11757760,377928
110.445376873,10,-,20453000,524176
110.445487976,10,-,10860000,372136
110.445610046,10,736961,27576,28960
111.462344885,10,-,17635192,881832
