elapsed,portnumber,cwnd,ssthresh,rtt
22.7121558189,49080,10,-,0.751/0.375
22.7123279572,49078,10,-,0.693/0.346
22.712692976,49082,10,-,0.749/0.374
22.7128670216,49074,10,-,0.732/0.366
24.7321147919,49076,10,-,0.722/0.361
24.7322947979,49080,10,-,0.751/0.375
24.7324697971,49078,10,-,0.693/0.346
24.7328419685,49082,10,-,0.749/0.374
24.7330129147,49074,10,-,0.732/0.366
26.752986908,49076,10,-,0.722/0.361
26.7531700134,49080,10,-,0.751/0.375
26.7533710003,49078,10,-,0.693/0.346
26.7537248135,49082,10,-,0.749/0.374
26.7539060116,49074,10,-,0.732/0.366
28.7733960152,49076,10,-,0.722/0.361
28.7735798359,49080,10,-,0.751/0.375
28.7737579346,49078,10,-,0.693/0.346
28.7741138935,49082,10,-,0.749/0.374
28.7742829323,49074,10,-,0.732/0.366
30.7938029766,49076,10,-,0.722/0.361
30.7940130234,49080,10,-,0.751/0.375
30.7942409515,49078,10,-,0.693/0.346
30.7945759296,49082,10,-,0.749/0.374
30.7947778702,49074,10,-,0.732/0.366
32.8141918182,49076,10,-,0.722/0.361
32.814414978,49080,10,-,0.751/0.375
32.8146209717,49078,10,-,0.693/0.346
32.8149628639,49082,10,-,0.749/0.374
32.8151648045,49074,10,-,0.732/0.366
34.833771944,49076,10,-,0.722/0.361
34.8339529037,49080,10,-,0.751/0.375
34.8341298103,49078,10,-,0.693/0.346
34.8344168663,49082,10,-,0.749/0.374
34.8346059322,49074,10,-,0.732/0.366
36.8533577919,49076,10,-,0.722/0.361
36.8535599709,49080,10,-,0.751/0.375
36.8537569046,49078,10,-,0.693/0.346
36.8540799618,49082,10,-,0.749/0.374
36.8542859554,49074,10,-,0.732/0.366
38.8740320206,49076,10,-,0.722/0.361
38.8742527962,49080,10,-,0.751/0.375
38.8744699955,49078,10,-,0.693/0.346
38.8748679161,49082,10,-,0.749/0.374
38.8750658035,49074,10,-,0.732/0.366
40.8946378231,49076,10,-,0.722/0.361
40.8948099613,49080,10,-,0.751/0.375
40.8949768543,49078,10,-,0.693/0.346
40.8952629566,49082,10,-,0.749/0.374
40.895428896,49074,10,-,0.732/0.366
42.9156630039,49076,10,-,0.722/0.361
42.9158878326,49080,10,-,0.751/0.375
42.9161019325,49078,10,-,0.693/0.346
42.9164378643,49082,10,-,0.749/0.374
42.9166719913,49074,10,-,0.732/0.366
44.9358429909,49076,10,-,0.722/0.361
44.9360527992,49080,10,-,0.751/0.375
44.9362459183,49078,10,-,0.693/0.346
44.9365890026,49082,10,-,0.749/0.374
44.9368238449,49074,10,-,0.732/0.366
46.955821991,49076,10,-,0.722/0.361
46.9560098648,49080,10,-,0.751/0.375
46.9561839104,49078,10,-,0.693/0.346
46.9564878941,49082,10,-,0.749/0.374
46.9566919804,49074,10,-,0.732/0.366
48.9752290249,49076,10,-,0.722/0.361
48.9754338264,49080,10,-,0.751/0.375
48.9756507874,49078,10,-,0.693/0.346
48.976061821,49082,10,-,0.749/0.374
48.9762690067,49074,10,-,0.732/0.366
50.9953978062,49076,10,-,0.722/0.361
50.9955940247,49080,10,-,0.751/0.375
50.9957659245,49078,10,-,0.693/0.346
50.9960949421,49082,10,-,0.749/0.374
50.9962699413,49074,10,-,0.732/0.366
53.0159578323,49076,10,-,0.722/0.361
53.0161678791,49080,10,-,0.751/0.375
53.0163698196,49078,10,-,0.693/0.346
53.0167989731,49082,10,-,0.749/0.374
53.017015934,49074,10,-,0.732/0.366
55.0367949009,49076,10,-,0.722/0.361
55.0369758606,49080,10,-,0.751/0.375
55.0371568203,49078,10,-,0.693/0.346
55.0375199318,49082,10,-,0.749/0.374
55.0376930237,49074,10,-,0.732/0.366
57.0565958023,49076,10,-,0.722/0.361
57.0568168163,49080,10,-,0.751/0.375
57.0569968224,49078,10,-,0.693/0.346
57.057300806,49082,10,-,0.749/0.374
57.0574738979,49074,10,-,0.732/0.366
59.0763130188,49076,10,-,0.722/0.361
59.0764958858,49080,10,-,0.751/0.375
59.0767199993,49078,10,-,0.693/0.346
59.0770189762,49082,10,-,0.749/0.374
59.0771999359,49074,10,-,0.732/0.366
61.0960969925,49076,10,-,0.722/0.361
61.0963079929,49080,10,-,0.751/0.375
61.0965328217,49078,10,-,0.693/0.346
61.0968968868,49082,10,-,0.749/0.374
61.0970959663,49074,10,-,0.732/0.366
63.1166098118,49076,10,-,0.722/0.361
63.116838932,49080,10,-,0.751/0.375
63.1170189381,49078,10,-,0.693/0.346
63.1173238754,49082,10,-,0.749/0.374
63.1174988747,49074,10,-,0.732/0.366
65.1369810104,49076,10,-,0.722/0.361
65.1371679306,49080,10,-,0.751/0.375
65.1373479366,49078,10,-,0.693/0.346
65.1377229691,49082,10,-,0.749/0.374
65.1378979683,49074,10,-,0.732/0.366
67.1571559906,49076,10,-,0.722/0.361
67.1573688984,49080,10,-,0.751/0.375
67.1575779915,49078,10,-,0.693/0.346
67.1579818726,49082,10,-,0.749/0.374
67.1581978798,49074,10,-,0.732/0.366
69.1774418354,49076,10,-,0.722/0.361
69.1776249409,49080,10,-,0.751/0.375
69.1778059006,49078,10,-,0.693/0.346
69.1781208515,49082,10,-,0.749/0.374
69.1783108711,49074,10,-,0.732/0.366
71.1965568066,49076,10,-,0.722/0.361
71.1967937946,49080,10,-,0.751/0.375
71.1970310211,49078,10,-,0.693/0.346
71.197373867,49082,10,-,0.749/0.374
71.1975758076,49074,10,-,0.732/0.366
73.2169389725,49076,10,-,0.722/0.361
73.2171537876,49080,10,-,0.751/0.375
73.2173588276,49078,10,-,0.693/0.346
73.2177128792,49082,10,-,0.749/0.374
73.2179148197,49074,10,-,0.732/0.366
75.2374408245,49076,10,-,0.722/0.361
75.2376430035,49080,10,-,0.751/0.375
75.2378389835,49078,10,-,0.693/0.346
75.2381780148,49082,10,-,0.749/0.374
75.2383799553,49074,10,-,0.732/0.366
77.2575919628,49076,10,-,0.722/0.361
77.2577748299,49080,10,-,0.751/0.375
77.2579619884,49078,10,-,0.693/0.346
77.2582600117,49082,10,-,0.749/0.374
77.2585039139,49074,10,-,0.732/0.366
79.2778298855,49076,10,-,0.722/0.361
79.2780439854,49080,10,-,0.751/0.375
79.2782649994,49078,10,-,0.693/0.346
79.2786009312,49082,10,-,0.749/0.374
79.2788009644,49074,10,-,0.732/0.366
81.2977387905,49076,10,-,0.722/0.361
81.2979369164,49080,10,-,0.751/0.375
81.2981219292,49078,10,-,0.693/0.346
81.2984068394,49082,10,-,0.749/0.374
81.298571825,49074,10,-,0.732/0.366
83.3172609806,49076,10,-,0.722/0.361
83.3174479008,49080,10,-,0.751/0.375
83.3176298141,49078,10,-,0.693/0.346
83.3179419041,49082,10,-,0.749/0.374
83.3181238174,49074,10,-,0.732/0.366
85.3371398449,49076,10,-,0.722/0.361
85.3373498917,49080,10,-,0.751/0.375
85.3375549316,49078,10,-,0.693/0.346
85.3378880024,49082,10,-,0.749/0.374
85.3381040096,49074,10,-,0.732/0.366
87.3574209213,49076,10,-,0.722/0.361
87.3576328754,49080,10,-,0.751/0.375
87.3578379154,49078,10,-,0.693/0.346
87.3582379818,49082,10,-,0.749/0.374
87.3584589958,49074,10,-,0.732/0.366
89.3775269985,49076,10,-,0.722/0.361
89.3777070045,49080,10,-,0.751/0.375
89.3779029846,49078,10,-,0.693/0.346
89.3782598972,49082,10,-,0.749/0.374
89.378431797,49074,10,-,0.732/0.366
91.3981540203,49076,10,-,0.722/0.361
91.3983488083,49080,10,-,0.751/0.375
91.3985228539,49078,10,-,0.693/0.346
91.398886919,49082,10,-,0.749/0.374
91.3990628719,49074,10,-,0.732/0.366
93.4186809063,49076,10,-,0.722/0.361
93.4188919067,49080,10,-,0.751/0.375
93.419095993,49078,10,-,0.693/0.346
93.4194459915,49082,10,-,0.749/0.374
93.4196557999,49074,10,-,0.732/0.366
95.4391188622,49076,10,-,0.722/0.361
95.4392988682,49080,10,-,0.751/0.375
95.4394659996,49078,10,-,0.693/0.346
95.4397540092,49082,10,-,0.749/0.374
95.4399278164,49074,10,-,0.732/0.366
97.4584410191,49076,10,-,0.722/0.361
97.4586539268,49080,10,-,0.751/0.375
97.4588589668,49078,10,-,0.693/0.346
97.4591939449,49082,10,-,0.749/0.374
97.4593930244,49074,10,-,0.732/0.366
99.478621006,49076,10,-,0.722/0.361
99.4787988663,49080,10,-,0.751/0.375
99.478967905,49078,10,-,0.693/0.346
99.4792718887,49082,10,-,0.749/0.374
99.4794409275,49074,10,-,0.732/0.366
101.499320984,49076,10,-,0.722/0.361
101.499513865,49080,10,-,0.751/0.375
101.499705791,49078,10,-,0.693/0.346
101.500006914,49082,10,-,0.749/0.374
101.500236988,49074,10,-,0.732/0.366
103.520811796,49076,10,-,0.722/0.361
103.521046877,49080,10,-,0.751/0.375
103.521263838,49078,10,-,0.693/0.346
103.521605015,49082,10,-,0.749/0.374
103.521876812,49074,10,-,0.732/0.366
105.541404009,49076,10,-,0.722/0.361
105.541606903,49080,10,-,0.751/0.375
105.541801929,49078,10,-,0.693/0.346
105.542126894,49082,10,-,0.749/0.374
105.542323828,49074,10,-,0.732/0.366
107.561520815,49076,10,-,0.722/0.361
107.561710835,49080,10,-,0.751/0.375
107.561915874,49078,10,-,0.693/0.346
107.562224865,49082,10,-,0.749/0.374
107.562400818,49074,10,-,0.732/0.366
109.581338882,49076,10,-,0.722/0.361
109.581530809,49080,10,-,0.751/0.375
109.581707001,49078,10,-,0.693/0.346
109.582002878,49082,10,-,0.749/0.374
109.582172871,49074,10,-,0.732/0.366
111.601816893,49076,10,-,0.722/0.361
111.6020298,49080,10,-,0.751/0.375
111.6022439,49078,10,-,0.693/0.346
111.602651834,49082,10,-,0.749/0.374
111.602864981,49074,10,-,0.732/0.366
113.62280488,49076,10,-,0.722/0.361
113.6229918,49080,10,-,0.751/0.375
113.623200893,49078,10,-,0.693/0.346
113.623551846,49082,10,-,0.749/0.374
113.623726845,49074,10,-,0.732/0.366
115.643713951,49076,10,-,0.722/0.361
115.643923998,49080,10,-,0.751/0.375
115.64414382,49078,10,-,0.693/0.346
115.644546986,49082,10,-,0.749/0.374
115.644819021,49074,10,-,0.732/0.366
117.664479017,49076,10,-,0.722/0.361
117.664685965,49080,10,-,0.751/0.375
117.664868832,49078,10,-,0.693/0.346
117.665238857,49082,10,-,0.749/0.374
117.66541481,49074,10,-,0.732/0.366
119.683898926,49076,10,-,0.722/0.361
119.684111834,49080,10,-,0.751/0.375
119.684298992,49078,10,-,0.693/0.346
119.684590816,49082,10,-,0.749/0.374
119.68482399,49074,10,-,0.732/0.366
121.703294992,49080,10,-,0.751/0.375
121.703636885,49082,10,-,0.749/0.374
121.703849792,49074,10,-,0.732/0.366
