elapsed,cwnd,bytes_acked,bytes_received,rcv_space
27.96332407,10,-,2014168,430056
27.9634661674,10,-,2135800,519832
27.963602066,10,-,2313904,512592
27.9637351036,10,-,1947560,480736
27.9638750553,10,-,2086568,438744
27.9640221596,48,12933,3365,28960
27.9641520977,28,204369,8136,28960
28.982375145,10,-,2296528,495216
28.9825210571,10,-,2326936,501008
28.982678175,10,-,2004032,453224
28.9828140736,10,-,2015616,616848
28.9829530716,10,-,2203856,519832
28.9831151962,10,-,2355896,512592
28.9832520485,10,-,1947560,480736
28.9833931923,10,-,2088016,438744
28.9835040569,10,-,-,-
28.9836440086,48,12933,3365,28960
28.9837701321,38,212097,8376,28960
30.0010809898,10,-,2296528,495216
30.0012171268,10,-,2326936,501008
30.0013530254,10,-,2004032,453224
30.001486063,10,-,2397888,616848
30.0016050339,10,-,2399336,519832
30.0017352104,10,-,2355896,512592
30.0018641949,10,-,2235712,480736
30.0020251274,10,-,2224128,663184
30.0021321774,1,-,-,-
30.0022490025,48,12933,3365,28960
30.002366066,48,220033,8616,28960
31.0193970203,10,-,2296528,495216
31.0195250511,10,-,2326936,501008
31.0196480751,10,-,2196616,548792
31.0197792053,10,-,2691832,616848
31.0199692249,10,-,2532552,519832
31.0201301575,10,-,2355896,512592
31.02029109,10,-,2247296,480736
31.0204260349,10,-,2564408,663184
31.0205311775,1,-,-,-
31.0206501484,48,12933,3365,28960
31.0207691193,58,228017,8856,28960
32.0382041931,10,-,2296528,495216
32.0383481979,10,-,2326936,501008
32.0385022163,10,-,2933648,548792
32.0386481285,10,-,2710656,616848
32.0387890339,10,-,2551376,519832
32.0389301777,10,-,2355896,512592
32.0390610695,10,-,2247296,480736
32.0392072201,10,-,2759888,663184
32.0393180847,1,-,-,-
32.0394670963,48,12933,3365,28960
32.0396001339,8,235985,9096,28960
33.0567770004,10,-,2296528,495216
33.0569181442,10,-,2326936,501008
33.0570561886,10,-,2942336,548792
33.0572140217,10,-,2969848,616848
33.0573771,10,-,2881520,519832
33.0575211048,10,-,2355896,512592
33.0576560497,10,-,2399336,722552
33.0577960014,10,-,3000256,663184
33.057945013,1,-,-,-
33.0580911636,48,12933,3365,28960
33.0582251549,18,243953,9336,28960
34.0760200024,10,-,2816360,737032
34.076169014,10,-,2326936,501008
34.0763142109,10,-,2956816,548792
34.0764570236,10,-,2969848,616848
34.0765972137,10,-,2888760,519832
34.0767321587,10,-,2355896,512592
34.0768640041,10,-,2644048,722552
34.077021122,10,-,3006048,663184
34.0771291256,1,-,-,-
34.0772750378,48,12933,3365,28960
34.0774052143,28,251937,9576,28960
35.0958240032,10,-,2942336,737032
35.0959701538,10,-,2331280,751512
