elapsed,cwnd,bytes_acked,bytes_received,rcv_space
23.9328567982,10,-,1290168,149144
23.9329719543,1,-,-,-
23.9331018925,10,-,582096,118736
23.9332149029,17,149617,7176,28960
23.9333479404,10,-,1458136,178104
23.9334659576,10,-,653048,167968
24.9478719234,10,-,1611624,201272
24.9523777962,77,9033,2585,28960
24.9525289536,10,-,1323472,149144
24.9526519775,1,-,-,-
24.9527828693,10,-,600920,118736
24.9529099464,26,156369,7416,28960
24.9530489445,10,-,1500128,178104
24.9531829357,10,-,676216,167968
25.9679358006,10,-,1642032,201272
25.9723248482,77,9033,2585,28960
25.9724469185,10,-,1353880,149144
25.9725589752,1,-,-,-
25.9726819992,10,-,621192,118736
25.9728019238,30,163121,7656,28960
25.972922802,10,-,1537776,178104
25.9730329514,10,-,699384,167968
26.9874658585,10,-,1689816,201272
26.9918539524,77,9033,2585,28960
26.991989851,10,-,1401664,149144
26.9921109676,1,-,-,-
26.9922499657,10,-,648704,118736
26.9923758507,30,169889,7896,28960
26.9925169945,10,-,1600040,178104
26.9926528931,10,-,748616,167968
28.0075387955,10,-,1741944,201272
28.0118908882,77,9033,2585,28960
28.0120148659,10,-,1453792,149144
28.0121219158,1,-,-,-
28.0122358799,10,-,689248,118736
28.0123438835,30,176641,8136,28960
28.0124588013,10,-,1669544,178104
28.0125689507,10,-,806536,167968
29.0275177956,10,-,1814344,201272
29.0318419933,77,9033,2585,28960
29.0320007801,10,-,1513160,149144
29.0321118832,1,-,-,-
29.0322248936,10,-,744272,118736
29.0323328972,30,183393,8376,28960
29.0324409008,10,-,1747736,178104
29.0325620174,10,-,868800,167968
30.0474820137,10,-,1893984,201272
30.0519328117,77,9033,2585,28960
30.0520818233,10,-,1572528,149144
30.0521998405,1,-,-,-
30.0523359776,10,-,799296,118736
30.0524599552,34,190145,8616,28960
30.0525929928,10,-,1828824,178104
30.0527179241,10,-,926720,167968
31.0676989555,10,-,1976520,201272
31.071865797,77,9033,2585,28960
31.0720028877,10,-,1630448,149144
31.0721538067,10,-,858664,118736
31.0722849369,34,196897,8856,28960
31.0724248886,10,-,1909912,178104
31.0725569725,10,-,983192,167968
32.0898578167,10,-,2053264,201272
32.0915689468,77,9033,2585,28960
32.0916929245,10,-,1689816,149144
32.0918059349,10,-,919480,118736
32.0919208527,8,203409,9096,28960
32.0920388699,10,-,1999688,178104
32.0921459198,10,-,1046904,167968
33.1073160172,10,-,2130008,201272
33.1116688251,77,9033,2585,28960
33.1117899418,10,-,1739048,149144
33.111907959,10,-,1006360,118736
33.1120288372,17,209921,9336,28960
33.112154007,10,-,2108288,178104
33.1122639179,10,-,1116408,167968
34.1266648769,10,-,2211096,201272
34.1308128834,77,9033,2585,28960
34.1309509277,10,-,1791176,149144
34.1310999393,10,-,1110616,118736
34.1312367916,26,216449,9576,28960
34.1313807964,10,-,2228472,178104
34.1315159798,10,-,1191704,167968
35.1464989185,10,-,2296528,201272
35.1506719589,77,9033,2585,28960
35.1508259773,10,-,1846200,149144
35.1509559155,10,-,1201840,118736
35.1510858536,32,222993,9816,28960
35.151227951,10,-,2363136,178104
35.1513588428,10,-,1246728,167968
36.1664218903,10,-,2399336,201272
36.1703197956,77,9033,2585,28960
36.1704449654,10,-,1901224,149144
36.1705658436,10,-,1291616,118736
36.1706809998,32,229537,10056,28960
36.1708009243,10,-,2519520,178104
36.1709139347,10,-,1303200,167968
37.1881070137,10,-,2502144,201272
37.1898808479,77,9033,2585,28960
37.1900038719,10,-,1956248,149144
37.1901137829,10,-,1359672,118736
37.1902549267,8,236049,10296,28960
37.190376997,10,-,2673008,178104
37.1904959679,10,-,1359672,167968
38.2051618099,10,-,2606400,201272
38.2093818188,77,9033,2585,28960
38.2095270157,10,-,2012720,149144
38.2096619606,10,-,1427728,118736
38.2097909451,17,242561,10536,28960
38.2099328041,10,-,2835184,178104
38.2100617886,10,-,1420488,167968
39.2251319885,10,-,2713552,201272
39.2294139862,77,9033,2585,28960
39.229544878,10,-,2067744,149144
39.229667902,10,-,1484200,118736
39.2297859192,26,249089,10776,28960
39.2298967838,10,-,3007496,178104
39.2299888134,10,-,-,-
39.2301089764,10,-,1478408,167968
40.2448887825,10,-,2816360,201272
40.2492818832,77,9033,2585,28960
40.2494368553,10,-,2128560,149144
40.2495889664,10,-,1540672,118736
40.2497198582,32,255793,11016,28960
40.2498559952,10,-,3197184,178104
40.2499649525,1,-,-,-
40.2500958443,10,-,1539224,167968
41.2656879425,10,-,2917720,201272
41.2702739239,77,9033,2585,28960
41.2704188824,10,-,2186480,149144
41.2705559731,10,-,1597144,118736
41.2706859112,32,262545,11256,28960
41.270813942,10,-,3376736,178104
41.2709269524,1,-,-,-
41.2710587978,10,-,1595696,167968
42.2858548164,10,-,3040800,201272
42.2899179459,77,9033,2585,28960
42.2900619507,10,-,2250192,149144
42.2902238369,10,-,1655064,118736
42.2903528214,32,269281,11496,28960
42.2904918194,10,-,3556288,178104
42.2906248569,10,-,1656512,167968
43.3053569794,10,-,3179808,201272
43.3095059395,77,9033,2585,28960
43.3096477985,10,-,2335624,149144
43.309789896,10,-,1710088,118736
43.3099169731,32,275793,11736,28960
43.3100509644,10,-,3730048,178104
43.3102138042,10,-,1714432,167968
44.3267979622,10,-,3284064,201272
44.3285708427,77,9033,2585,28960
44.3287818432,10,-,2422504,149144
44.3289189339,10,-,1766560,118736
44.3290479183,8,282305,11976,28960
44.3291800022,10,-,3902360,178104
44.329310894,10,-,1770904,167968
45.3440279961,10,-,3369496,201272
45.3481779099,77,9033,2585,28960
45.3482978344,10,-,2520968,149144
45.3484117985,10,-,1823032,118736
45.3485248089,17,288817,12216,28960
45.3486378193,10,-,4074672,178104
45.348749876,10,-,1841856,167968
46.3632888794,10,-,3443344,201272
46.3673088551,77,9033,2585,28960
46.3674278259,10,-,2625224,149144
46.3675429821,10,-,1888192,118736
46.3676509857,26,295329,12456,28960
46.367762804,10,-,4260016,178104
46.3678808212,10,-,1938872,167968
47.3825638294,10,-,3499816,201272
47.3866679668,77,9033,2585,28960
47.3867948055,10,-,2707760,149144
47.3869109154,10,-,1988104,118736
47.3870368004,32,301857,12696,28960
47.3871548176,10,-,4396128,178104
47.387267828,10,-,2018512,167968
48.4050598145,10,-,3557736,201272
48.4065468311,77,9033,2585,28960
48.4067029953,10,-,2813464,149144
48.4068388939,10,-,2143040,118736
48.4069728851,8,308385,12936,28960
48.40711689,10,-,4538032,178104
48.4072468281,10,-,2112632,167968
49.4218428135,10,-,3612760,201272
49.4260418415,77,9033,2585,28960
49.426265955,10,-,2907584,149144
49.4264159203,10,-,2360240,118736
49.4265449047,17,314897,13176,28960
49.4266748428,10,-,4665456,178104
49.4268059731,10,-,2202408,167968
50.4417519569,10,-,3670680,201272
50.446130991,77,9033,2585,28960
50.4463059902,10,-,2995912,149144
50.4464509487,10,-,2545584,118736
50.4465818405,26,321409,13416,28960
50.4467167854,10,-,4801568,178104
50.4468138218,10,-,-,-
50.4469468594,10,-,2292184,167968
51.4620578289,10,-,3735840,201272
51.466490984,77,9033,2585,28960
51.4666349888,10,-,3091480,149144
51.4667799473,10,-,2699072,118736
51.4669089317,32,328129,13656,28960
51.467045784,10,-,4940576,178104
51.4671587944,1,-,-,-
51.4672889709,10,-,2386304,167968
52.4820377827,10,-,3818376,201272
52.4865047932,77,9033,2585,28960
52.4866538048,10,-,3179808,149144
52.4867908955,10,-,2826496,118736
52.4869198799,32,334865,13896,28960
52.4870560169,10,-,5070896,178104
52.4871687889,1,-,-,-
52.4872939587,10,-,2480424,167968
53.5019619465,10,-,3935664,201272
53.506551981,77,9033,2585,28960
53.5066969395,10,-,3255104,149144
53.5068488121,10,-,2919168,118736
53.5069818497,32,341601,14136,28960
53.5071139336,10,-,5163568,178104
53.5072309971,1,-,-,-
53.5073668957,10,-,2555720,167968
54.5222389698,10,-,4058744,201272
54.5265829563,77,9033,2585,28960
54.5267179012,10,-,3324608,149144
54.526832819,10,-,2974192,118736
54.5269389153,34,348353,14376,28960
54.5270569324,10,-,5230176,178104
54.5271627903,1,-,-,-
54.5272707939,10,-,2625224,167968
55.5424799919,10,-,4216576,201272
55.5471818447,77,9033,2585,28960
55.5473167896,10,-,3407144,149144
55.5474328995,10,-,3021976,118736
55.547549963,34,355105,14616,28960
55.5476689339,10,-,5279408,178104
55.5477747917,1,-,-,-
55.5478949547,10,-,2694728,167968
56.5651597977,10,-,4371512,201272
56.5672748089,77,9033,2585,28960
56.5674159527,10,-,3498368,149144
56.567553997,10,-,3061072,118736
56.5676968098,8,361889,14856,28960
56.5678348541,10,-,5321400,178104
56.567950964,1,-,-,-
56.5680890083,10,-,2758440,167968
57.5834867954,10,-,4532240,201272
57.5875279903,77,9033,2585,28960
57.587679863,10,-,3583800,149144
57.5878109932,10,-,3101616,118736
57.587941885,17,368657,15096,28960
57.5880777836,10,-,5360496,178104
57.5881938934,1,-,-,-
57.5883247852,10,-,2819256,167968
58.6032018661,10,-,4682832,201272
58.6072309017,77,9033,2585,28960
58.6073498726,10,-,3669232,149144
58.6074669361,10,-,3137816,118736
58.6075789928,26,375425,15336,28960
58.6076989174,10,-,5399592,178104
58.6078178883,10,-,2898896,167968
59.6231169701,10,-,4830528,201272
59.6271629333,77,9033,2585,28960
59.6272978783,10,-,3744528,149144
59.6274108887,10,-,3172568,118736
59.627548933,32,381953,15576,28960
59.6276688576,10,-,5432896,178104
59.6277728081,10,-,2984328,167968
60.6430718899,10,-,4984016,201272
60.6471068859,77,9033,2585,28960
60.6472289562,10,-,3834304,149144
60.647341013,10,-,3218904,118736
60.6474728584,32,388481,15816,28960
60.6475958824,10,-,5474888,178104
60.6477148533,10,-,3101616,167968
61.6627099514,10,-,5131712,201272
61.6668817997,77,9033,2585,28960
61.6670229435,10,-,3941456,149144
61.6671659946,10,-,3265240,118736
61.6673009396,32,395025,16056,28960
61.6674339771,10,-,5519776,178104
61.6675748825,10,-,3207320,167968
62.6850469112,10,-,5259136,201272
62.6869418621,77,9033,2585,28960
62.6870939732,10,-,4044264,149144
62.6872229576,10,-,3314472,118736
62.6873538494,8,401585,16296,28960
62.6874969006,10,-,5580592,178104
62.6876327991,10,-,3288408,167968
63.7027709484,10,-,5363392,201272
63.706761837,77,9033,2585,28960
63.706900835,10,-,4144176,149144
63.7070260048,10,-,3369496,118736
63.7071528435,17,408129,16536,28960
63.7072708607,10,-,5668920,178104
63.7073879242,10,-,3424520,167968
64.7226369381,10,-,5460408,201272
64.7268469334,77,9033,2585,28960
64.7269968987,10,-,4249880,149144
64.7271239758,10,-,3428864,118736
64.7272598743,26,414673,16776,28960
64.7273929119,10,-,5763040,178104
64.72752285,10,-,3522984,167968
65.7421638966,10,-,5563216,201272
65.7465798855,77,9033,2585,28960
65.7467207909,10,-,4362824,149144
65.7468528748,10,-,3488232,118736
65.7469849586,32,421217,17016,28960
65.747125864,10,-,5858608,178104
65.7472369671,10,-,-,-
65.7473638058,10,-,3595384,167968
66.7621078491,10,-,5673264,201272
66.7664859295,77,9033,2585,28960
66.7666227818,10,-,4472872,149144
66.7667469978,10,-,3551944,118736
66.7668628693,32,427953,17256,28960
66.7669878006,10,-,5957072,178104
66.7670857906,1,-,-,-
66.7671949863,10,-,3659096,167968
67.7822639942,10,-,5793448,201272
67.7866158485,77,9033,2585,28960
67.7867429256,10,-,4588712,149144
67.786864996,10,-,3620000,118736
67.7869849205,34,434705,17496,28960
67.787104845,10,-,6075808,178104
67.7872078419,1,-,-,-
67.7873299122,10,-,3727152,167968
68.80230093,10,-,5902048,201272
68.8064818382,77,9033,2585,28960
68.8066318035,10,-,4695864,149144
68.8067629337,10,-,3683712,118736
68.8068900108,34,441441,17736,28960
68.8070249557,10,-,6191648,178104
68.8071558475,10,-,3787968,167968
69.8242659569,10,-,5986032,201272
69.8261330128,77,9033,2585,28960
69.8263559341,10,-,4788536,149144
69.8264877796,10,-,3740184,118736
69.8266158104,8,447953,17976,28960
69.8267579079,10,-,6350928,178104
69.8268949986,10,-,3841544,167968
70.8418738842,10,-,6104768,201272
70.8459639549,77,9033,2585,28960
70.8460857868,10,-,4858040,149144
70.8462278843,10,-,3805344,118736
70.8463418484,17,454481,18216,28960
70.8464868069,10,-,6517448,178104
70.8466157913,10,-,3903808,167968
71.8606479168,10,-,6249568,201272
71.8646109104,77,9033,2585,28960
71.8647358418,10,-,4921752,149144
71.864844799,10,-,3869056,118736
71.8649578094,26,460993,18456,28960
71.8650739193,10,-,6683968,178104
71.865185976,10,-,3977656,167968
72.8796248436,10,-,6394368,201272
72.883756876,77,9033,2585,28960
72.8838899136,10,-,4985464,149144
72.8840157986,10,-,3926976,118736
72.8841388226,34,467505,18696,28960
72.8842768669,10,-,6828768,178104
72.8844058514,10,-,4080464,167968
73.899214983,10,-,6533376,201272
73.9033629894,77,9033,2585,28960
73.9035139084,10,-,5044832,149144
73.903646946,10,-,3980552,118736
73.9037768841,34,474033,18936,28960
73.9039149284,10,-,6966328,178104
73.9040470123,10,-,4180376,167968
74.9191498756,10,-,6681072,201272
74.9231419563,77,9033,2585,28960
74.923265934,10,-,5120128,149144
74.9233748913,10,-,4055848,118736
74.9234828949,34,480545,19176,28960
74.9236028194,10,-,7112576,178104
74.923789978,10,-,4287528,167968
75.9410698414,10,-,6805600,201272
75.9426879883,77,9033,2585,28960
75.9428088665,10,-,5220040,149144
75.9429359436,10,-,4136936,118736
75.9430539608,8,487073,19416,28960
75.9431660175,10,-,7237104,178104
75.9432888031,10,-,4380200,167968
76.9577469826,10,-,6930128,201272
76.96210289,77,9033,2585,28960
76.9622759819,10,-,5331536,149144
76.962417841,10,-,4216576,118736
76.9625508785,17,493617,19656,28960
76.9626839161,10,-,7329776,178104
76.9628078938,10,-,4458392,167968
76.9629068375,10,-,-,-
77.9776108265,10,-,7032936,201272
77.9819998741,77,9033,2585,28960
77.9821429253,10,-,5448824,149144
77.9823048115,10,-,4290424,118736
77.9824368954,26,500321,19896,28960
77.9825789928,10,-,7394936,178104
77.9827148914,10,-,4529344,167968
77.9828329086,1,-,-,-
78.9986729622,10,-,7106784,201272
79.0030620098,77,9033,2585,28960
79.0032138824,10,-,5590728,149144
79.0033459663,10,-,4359928,118736
79.0034868717,30,507057,20136,28960
79.0036299229,10,-,7442720,178104
79.0037639141,10,-,4577128,167968
79.0038669109,1,-,-,-
80.0189859867,10,-,7219728,201272
80.0234918594,77,9033,2585,28960
80.0236258507,10,-,5739872,149144
80.0237619877,10,-,4423640,118736
80.02388978,30,513825,20376,28960
80.0240149498,10,-,7483264,178104
80.0241518021,10,-,4617672,167968
81.0388329029,10,-,7379008,201272
81.0429069996,77,9033,2585,28960
81.0430669785,10,-,5889016,149144
81.0432009697,10,-,4485904,118736
81.0433318615,30,520385,20616,28960
81.0434668064,10,-,7522360,178104
81.0435979366,10,-,4656768,167968
82.0607919693,10,-,7549872,201272
82.0627439022,77,9033,2585,28960
82.0628848076,10,-,6033816,149144
82.0630168915,10,-,4543824,118736
82.0631508827,8,526929,20856,28960
82.0632917881,10,-,7555664,178104
82.0634307861,10,-,4691520,167968
83.0783858299,10,-,7720736,201272
83.0825018883,77,9033,2585,28960
83.0826358795,10,-,6175720,149144
83.0827548504,10,-,4603192,118736
83.0828719139,17,533473,21096,28960
83.0829868317,10,-,7594760,178104
83.0831048489,10,-,4730616,167968
84.0972788334,10,-,7845264,201272
84.101487875,77,9033,2585,28960
84.1016459465,10,-,6285768,149144
84.1017808914,10,-,4662560,118736
84.1019079685,26,540017,21336,28960
84.1020438671,10,-,7646888,178104
84.102191925,10,-,4788536,167968
85.116825819,10,-,7940832,201272
85.1209869385,77,9033,2585,28960
85.1211428642,10,-,6375544,149144
85.121286869,10,-,4727720,118736
85.1214179993,28,546545,21576,28960
85.1215548515,10,-,7704808,178104
85.1216859818,10,-,4853696,167968
86.1371510029,10,-,8030608,201272
86.1413238049,77,9033,2585,28960
86.1414759159,10,-,6456632,149144
86.1416089535,10,-,4836320,118736
86.1417388916,32,553073,21816,28960
86.1418828964,10,-,7778656,178104
86.142018795,10,-,4928992,167968
87.1574938297,10,-,8105904,201272
87.1616098881,77,9033,2585,28960
87.161760807,10,-,6533376,149144
87.1618897915,10,-,5017320,118736
87.1620249748,32,559601,22056,28960
87.1621649265,10,-,7851056,178104
87.1623108387,10,-,5004288,167968
88.1775858402,10,-,8163824,201272
88.1819930077,77,9033,2585,28960
88.1821329594,10,-,6614464,149144
88.1823070049,10,-,5246104,118736
88.1824138165,10,-,-,-
88.182546854,32,566097,22296,28960
88.1826858521,10,-,7930696,178104
88.1828279495,10,-,5081032,167968
89.1978838444,10,-,8215952,201272
89.2024018764,77,9033,2585,28960
89.2025578022,10,-,6697000,149144
89.2026929855,10,-,5512536,118736
89.2028129101,1,-,-,-
89.2029428482,32,572801,22536,28960
89.2030789852,10,-,8013232,178104
89.203209877,10,-,5163568,167968
90.2180099487,10,-,8260840,201272
90.2224979401,77,9033,2585,28960
90.2226397991,10,-,6773744,149144
90.2227828503,10,-,5761592,118736
90.2229030132,1,-,-,-
90.2230308056,32,579537,22776,28960
90.2231659889,10,-,8089976,178104
90.2233510017,10,-,5234520,167968
91.2388198376,10,-,8305728,201272
91.2426679134,77,9033,2585,28960
91.2428069115,10,-,6847592,149144
91.2429368496,10,-,5981688,118736
91.24304986,1,-,-,-
91.2431969643,32,586305,23016,28960
91.2433359623,10,-,8159480,178104
91.2434709072,10,-,5302576,167968
92.2584729195,10,-,8353512,201272
92.2627849579,77,9033,2585,28960
92.2629129887,10,-,6925784,149144
92.2630238533,10,-,6187304,118736
92.2631309032,1,-,-,-
92.2632448673,32,593057,23256,28960
92.2633697987,10,-,8236224,178104
92.2634849548,10,-,5377872,167968
93.2802419662,10,-,8423016,201272
93.2821559906,77,9033,2585,28960
93.2823038101,10,-,7027144,149144
93.2824118137,10,-,6366856,118736
93.2825138569,1,-,-,-
93.2826228142,8,599825,23496,28960
93.2827429771,10,-,8327448,178104
93.2828629017,10,-,5489368,167968
94.2973389626,10,-,8534512,201272
94.301486969,77,9033,2585,28960
94.3016359806,10,-,7206696,149144
94.3017728329,10,-,6508760,118736
94.3019030094,17,606561,23736,28960
94.3020379543,10,-,8399848,178104
94.3022668362,10,-,5570456,167968
95.3168239594,10,-,8685104,201272
95.3211038113,77,9033,2585,28960
95.3212409019,10,-,7432584,149144
95.3213689327,10,-,6621704,118736
95.3214960098,26,613073,23976,28960
95.3216187954,10,-,8488176,178104
95.3217439651,10,-,5629824,167968
96.3365449905,10,-,8855968,201272
96.340736866,77,9033,2585,28960
96.3408830166,10,-,7648336,149144
96.3410339355,10,-,6702792,118736
96.341165781,32,619601,24216,28960
96.3412959576,10,-,8582296,178104
96.3414299488,10,-,5677608,167968
97.3569378853,10,-,9015248,201272
97.3609828949,77,9033,2585,28960
97.3611068726,10,-,7846712,149144
97.3612208366,10,-,6754920,118736
97.3613348007,32,626129,24456,28960
97.3614659309,10,-,8674968,178104
97.3615839481,10,-,5709464,167968
98.377507925,10,-,9160048,201272
98.3813619614,77,9033,2585,28960
98.3814969063,10,-,8029160,149144
98.3816168308,10,-,6792568,118736
98.3817307949,32,632657,24696,28960
98.381855011,10,-,8757504,178104
98.381964922,10,-,5736976,167968
99.396987915,10,-,9313536,201272
99.4010949135,77,9033,2585,28960
99.4012320042,10,-,8223192,149144
99.4013648033,10,-,6822976,118736
99.4014987946,32,639185,24936,28960
99.4016327858,10,-,8850176,178104
99.401791811,10,-,5764488,167968
100.416449785,10,-,9455440,201272
100.420534849,77,9033,2585,28960
100.420669794,10,-,8402744,149144
100.420789003,10,-,6849040,118736
100.420912981,32,645697,25176,28960
100.421033859,10,-,8941400,178104
100.421144009,10,-,5790552,167968
101.435286999,10,-,9600240,201272
101.439429998,77,9033,2585,28960
101.439572811,10,-,8576504,149144
101.439703941,10,-,6876552,118736
101.439832926,32,652241,25416,28960
101.439966917,10,-,9029728,178104
101.440102816,10,-,5818064,167968
102.454724789,10,-,9762416,201272
102.459095001,77,9033,2585,28960
102.459250927,10,-,8758952,149144
102.459384918,10,-,6905512,118736
102.459518909,32,658785,25656,28960
102.459651947,10,-,9118056,178104
102.459759951,10,-,-,-
102.459893942,10,-,5845576,167968
103.477919817,10,-,9936176,201272
103.479954958,77,9033,2585,28960
103.480099916,10,-,8935608,149144
103.480234861,10,-,6937368,118736
103.480365992,8,665537,25896,28960
103.480507851,10,-,9203488,178104
103.480621815,1,-,-,-
103.480748892,10,-,5875984,167968
104.49612093,10,-,10092560,201272
104.500555992,77,9033,2585,28960
104.500679016,10,-,9106472,149144
104.500793934,10,-,6983704,118736
104.500917912,17,672305,26136,28960
104.501039982,10,-,9283128,178104
104.501132965,1,-,-,-
104.501245975,10,-,5919424,167968
105.516812801,10,-,10254736,201272
105.520875931,77,9033,2585,28960
105.521008968,10,-,9259960,149144
105.521129847,10,-,7037280,118736
105.521247864,26,679073,26376,28960
105.521365881,10,-,9361320,178104
105.521478891,10,-,5973000,167968
106.53610301,10,-,10416912,201272
106.540220976,77,9033,2585,28960
106.540445805,10,-,9410552,149144
106.540582895,10,-,7114024,118736
106.540721893,28,685617,26616,28960
106.540857792,10,-,9439512,178104
106.540990829,10,-,6041056,167968
107.556052923,10,-,10573296,201272
107.560195923,77,9033,2585,28960
107.560326815,10,-,9558248,149144
107.560445786,10,-,7208144,118736
107.560560942,28,692145,26856,28960
107.560675859,10,-,9514808,178104
107.560786009,10,-,6132280,167968
108.575986862,10,-,10726784,201272
108.580135822,77,9033,2585,28960
108.5802598,10,-,9700152,149144
108.580386877,10,-,7322536,118736
108.580511808,32,698689,27096,28960
108.580631971,10,-,9585760,178104
108.580751896,10,-,6233640,167968
109.596321821,10,-,10854208,201272
109.60046792,77,9033,2585,28960
109.600598812,10,-,9818888,149144
109.600719929,10,-,7465888,118736
109.600837946,32,705233,27336,28960
109.600967884,10,-,9653816,178104
109.601081848,10,-,6336448,167968
110.615867853,10,-,10987424,201272
110.620005846,77,9033,2585,28960
110.62014699,10,-,9949208,149144
110.620278835,10,-,7602000,118736
110.620409966,32,711777,27576,28960
110.620550871,10,-,9717528,178104
110.620684862,10,-,6432016,167968
111.637947798,10,-,11111952,201272
111.639652014,77,9033,2585,28960
111.639782906,10,-,10072288,149144
111.639909983,10,-,7746800,118736
111.640028,8,718321,27816,28960
