elapsed,portnumber,cwnd,ssthresh,rtt
0.504592895508,47732,10,-,0.988/0.494
2.52401399612,47732,10,-,0.988/0.494
4.54339694977,47732,10,-,0.988/0.494
6.56224989891,47732,10,-,0.988/0.494
8.58130097389,47732,10,-,0.988/0.494
10.6002810001,47732,10,-,0.988/0.494
12.6192059517,47732,10,-,0.988/0.494
14.6381280422,47732,10,-,0.988/0.494
16.6571910381,47732,10,-,0.988/0.494
18.6759369373,47732,10,-,0.988/0.494
20.6954360008,47732,10,-,0.988/0.494
22.7136318684,47732,10,-,0.988/0.494
24.7325558662,47732,10,-,0.988/0.494
26.752519846,47732,10,-,0.988/0.494
28.7721328735,47732,10,-,0.988/0.494
30.7906079292,47732,10,-,0.988/0.494
32.8099389076,47732,10,-,0.988/0.494
34.8288989067,47732,10,-,0.988/0.494
36.8474478722,47732,10,-,0.988/0.494
38.8675739765,47732,10,-,0.988/0.494
40.8864150047,47732,10,-,0.988/0.494
42.9054648876,47732,10,-,0.988/0.494
44.9238479137,47732,10,-,0.988/0.494
46.94241786,47732,10,-,0.988/0.494
48.9618148804,47732,10,-,0.988/0.494
50.980784893,47732,10,-,0.988/0.494
52.9997239113,47732,10,-,0.988/0.494
55.0189468861,47732,10,-,0.988/0.494
57.038424015,47732,10,-,0.988/0.494
59.0571038723,47732,10,-,0.988/0.494
61.0760948658,47732,10,-,0.988/0.494
63.0951550007,47732,10,-,0.988/0.494
65.1137318611,47732,10,-,0.988/0.494
67.1326739788,47732,10,-,0.988/0.494
69.1518959999,47732,10,-,0.988/0.494
71.1703820229,47732,10,-,0.988/0.494
73.1900129318,47732,10,-,0.988/0.494
75.2091529369,47732,10,-,0.988/0.494
77.2285768986,47732,10,-,0.988/0.494
79.2474439144,47732,10,-,0.988/0.494
81.2666978836,47732,10,-,0.988/0.494
83.2863419056,47732,10,-,0.988/0.494
85.3056838512,47732,10,-,0.988/0.494
87.323843956,47732,10,-,0.988/0.494
89.3425769806,47732,10,-,0.988/0.494
91.3614590168,47732,10,-,0.988/0.494
93.3800139427,47732,10,-,0.988/0.494
95.3985948563,47732,10,-,0.988/0.494
97.416782856,47732,10,-,0.988/0.494
99.4352469444,47732,10,-,0.988/0.494
101.454349041,47732,10,-,0.988/0.494
103.473052979,47732,10,-,0.988/0.494
105.491868019,47732,10,-,0.988/0.494
107.510669947,47732,10,-,0.988/0.494
109.52927804,47732,10,-,0.988/0.494
111.548219919,47732,10,-,0.988/0.494
113.567137003,47732,10,-,0.988/0.494
115.585882902,47732,10,-,0.988/0.494
117.604786873,47732,10,-,0.988/0.494
119.624122858,47732,10,-,0.988/0.494
121.643293858,47732,10,-,0.988/0.494
123.661768913,47732,10,-,0.988/0.494
125.68059206,47732,10,-,0.988/0.494
127.699683905,47732,10,-,0.988/0.494
129.719054937,47732,10,-,0.988/0.494
131.737578869,47732,10,-,0.988/0.494
133.756351948,47732,10,-,0.988/0.494
135.775622845,47732,10,-,0.988/0.494
137.79509306,47732,10,-,0.988/0.494
139.814276934,47732,10,-,0.988/0.494
141.83377099,47732,10,-,0.988/0.494
143.852421045,47732,10,-,0.988/0.494
145.872139931,47732,10,-,0.988/0.494
147.89110899,47732,10,-,0.988/0.494
149.909525871,47732,10,-,0.988/0.494
151.928580046,47732,10,-,0.988/0.494
153.94746089,47732,10,-,0.988/0.494
155.966464996,47732,10,-,0.988/0.494
157.985689878,47732,10,-,0.988/0.494
160.004781961,47732,10,-,0.988/0.494
162.024318933,47732,10,-,0.988/0.494
164.042804003,47732,10,-,0.988/0.494
166.061805964,47732,10,-,0.988/0.494
168.080986977,47732,10,-,0.988/0.494
170.100087881,47732,10,-,0.988/0.494
172.119817972,47732,10,-,0.988/0.494
174.138808966,47732,10,-,0.988/0.494
176.157870054,47732,10,-,0.988/0.494
178.176635981,47732,10,-,0.988/0.494
180.195538998,47732,10,-,0.988/0.494
182.214473963,47732,10,-,0.988/0.494
184.233247042,47732,10,-,0.988/0.494
186.252609015,47732,10,-,0.988/0.494
188.271158934,47732,10,-,0.988/0.494
190.290427923,47732,10,-,0.988/0.494
192.309196949,47732,10,-,0.988/0.494
194.32873106,47732,10,-,0.988/0.494
196.348008871,47732,10,-,0.988/0.494
198.366835833,47732,10,-,0.988/0.494
200.385272026,47732,10,-,0.988/0.494
202.403624058,47732,10,-,0.988/0.494
