1529266112.943231000,0
1529266112.944483000,0
1529266112.944824000,0
1529266112.946224000,0
1529266112.947477000,0
1529266112.947780000,0
1529266112.949220000,0
1529266112.950523000,0
1529266112.950896000,0
1529266112.952465000,0
1529266112.953516000,0
1529266112.953800000,0
1529266112.955263000,0
1529266112.956513000,0
1529266112.956847000,0
1529266112.958258000,0
1529266112.959506000,0
1529266112.959829000,0
1529266112.961252000,0
1529266112.962504000,0
1529266112.962836000,0
1529266112.964248000,0
1529266112.965497000,0
1529266112.965835000,0
1529266112.967242000,0
1529266112.968494000,0
1529266112.968774000,0
1529266112.970237000,0
1529266112.971489000,0
1529266112.971814000,0
1529266112.973233000,0
1529266112.974484000,0
1529266112.974850000,0
1529266112.976476000,0
1529266112.977477000,0
1529266112.977745000,0
1529266112.979223000,0
1529266112.980475000,0
1529266112.980770000,0
1529266112.982217000,0
1529266112.983469000,0
1529266112.983831000,0
1529266112.985461000,0
1529266112.986464000,0
1529266112.986835000,0
1529266112.988206000,0
1529266112.989458000,0
1529266112.989734000,0
1529266112.991204000,0
1529266112.992455000,0
1529266112.992734000,0
1529266112.994198000,0
1529266112.995452000,0
1529266112.995761000,0
1529266112.997192000,0
1529266112.998446000,0
1529266112.998842000,0
1529266113.000437000,0
1529266113.001487000,0
1529266113.001769000,0
1529266113.003184000,0
1529266113.004485000,0
1529266113.004804000,0
1529266113.006228000,0
1529266113.007480000,0
1529266113.007803000,0
1529266113.009222000,0
1529266113.010477000,0
1529266113.010820000,0
1529266113.012468000,0
1529266113.013469000,0
1529266113.013743000,0
1529266113.015213000,0
1529266113.016467000,0
1529266113.016784000,0
1529266113.018209000,0
1529266113.019459000,0
1529266113.019790000,0
1529266113.021202000,0
1529266113.022456000,0
1529266113.022799000,0
1529266113.024448000,0
1529266113.025448000,0
1529266113.025713000,0
1529266113.027194000,0
1529266113.028448000,0
1529266113.028783000,0
1529266113.030188000,0
1529266113.031441000,0
1529266113.031853000,0
1529266113.033434000,0
1529266113.034436000,0
1529266113.034789000,0
1529266113.036178000,0
1529266113.037429000,0
1529266113.037747000,0
1529266113.039176000,0
1529266113.040426000,0
1529266113.040722000,0
1529266113.042169000,0
1529266113.043422000,0
1529266113.043756000,0
1529266113.045164000,0
1529266113.046416000,0
1529266113.046721000,0
1529266113.048160000,0
1529266113.049460000,0
1529266113.049781000,0
1529266113.051208000,0
1529266113.052457000,0
1529266113.052757000,0
1529266113.054199000,0
1529266113.055450000,0
1529266113.055771000,0
1529266113.057194000,0
1529266113.058446000,0
1529266113.058785000,0
1529266113.060191000,0
1529266113.061444000,0
1529266113.061762000,0
1529266113.063187000,0
1529266113.064440000,0
1529266113.064771000,0
1529266113.066181000,0
1529266113.067432000,0
1529266113.067778000,0
1529266113.069426000,0
1529266113.070430000,0
1529266113.070817000,0
1529266113.072419000,0
1529266113.073421000,0
1529266113.073694000,0
1529266113.075168000,0
1529266113.076425000,0
1529266113.076833000,0
1529266113.078412000,0
1529266113.079416000,0
1529266113.079842000,0
1529266113.081406000,0
1529266113.082415000,0
1529266113.082772000,0
1529266113.084403000,0
1529266113.085406000,0
1529266113.085686000,0
1529266113.087146000,0
1529266113.088403000,0
1529266113.088720000,0
1529266113.090143000,0
1529266113.091392000,0
1529266113.091722000,0
1529266113.093141000,0
1529266113.094389000,0
1529266113.094698000,0
1529266113.096183000,0
1529266113.097381000,0
1529266113.097703000,0
1529266113.099130000,0
1529266113.100379000,0
1529266113.100725000,0
1529266113.102122000,0
1529266113.103424000,0
1529266113.103735000,0
1529266113.105168000,0
1529266113.106421000,0
1529266113.106810000,0
1529266113.108412000,0
1529266113.109413000,0
1529266113.109738000,0
1529266113.111158000,0
1529266113.112410000,0
1529266113.112697000,0
1529266113.114157000,0
1529266113.115410000,0
1529266113.115775000,0
1529266113.117400000,0
1529266113.118400000,0
1529266113.118695000,0
1529266113.120150000,0
1529266113.121393000,0
1529266113.121708000,0
1529266113.123142000,0
1529266113.124390000,0
1529266113.124821000,0
1529266113.126385000,0
1529266113.127635000,0
1529266113.127937000,0
1529266113.129379000,0
1529266113.130629000,0
1529266113.131041000,0
1529266113.132626000,0
1529266113.133625000,0
1529266113.133924000,0
1529266113.135371000,0
1529266113.136621000,0
1529266113.137010000,0
1529266113.138611000,0
1529266113.139616000,0
1529266113.139930000,0
1529266113.141356000,0
1529266113.142611000,0
1529266113.143102000,0
1529266113.144603000,0
1529266113.145853000,0
1529266113.146172000,0
1529266113.147598000,0
1529266113.148896000,0
1529266113.149305000,0
1529266113.150898000,0
1529266113.151893000,0
1529266113.152280000,0
1529266113.153889000,0
1529266113.154900000,0
1529266113.155307000,0
1529266113.156884000,0
1529266113.157882000,0
1529266113.158181000,0
1529266113.159630000,0
1529266113.160880000,0
1529266113.161300000,0
1529266113.162876000,0
1529266113.163879000,0
1529266113.164227000,0
1529266113.165871000,0
1529266113.166872000,0
1529266113.167288000,0
1529266113.168864000,0
1529266113.169862000,0
1529266113.170189000,0
1529266113.171610000,0
1529266113.172859000,0
1529266113.173179000,0
1529266113.174604000,0
1529266113.175860000,0
1529266113.176155000,0
1529266113.177598000,0
1529266113.178851000,0
1529266113.179242000,0
1529266113.180844000,0
1529266113.181846000,0
1529266113.182114000,0
1529266113.183591000,0
1529266113.184842000,0
1529266113.185271000,0
1529266113.186835000,0
1529266113.188088000,0
1529266113.188394000,0
1529266113.189832000,0
1529266113.191081000,0
1529266113.191490000,0
1529266113.193074000,0
1529266113.194073000,0
1529266113.194340000,0
1529266113.195822000,0
1529266113.197070000,0
1529266113.197478000,0
1529266113.199117000,0
1529266113.200119000,0
1529266113.200434000,0
1529266113.201858000,0
1529266113.203110000,0
1529266113.203501000,0
1529266113.205104000,0
1529266113.206105000,0
1529266113.206441000,0
1529266113.207854000,0
1529266113.209101000,0
1529266113.209492000,0
1529266113.211099000,0
1529266113.212094000,0
1529266113.212427000,0
1529266113.213841000,0
1529266113.215092000,0
1529266113.215497000,0
1529266113.217087000,0
1529266113.218088000,0
1529266113.218424000,0
1529266113.219834000,0
1529266113.221081000,0
1529266113.221468000,0
1529266113.223078000,0
1529266113.224080000,0
1529266113.224426000,0
1529266113.226068000,0
1529266113.227071000,0
1529266113.227478000,0
1529266113.229068000,0
1529266113.230072000,0
1529266113.230362000,0
1529266113.231814000,0
1529266113.233061000,0
1529266113.233468000,0
1529266113.235063000,0
1529266113.236058000,0
1529266113.236374000,0
1529266113.237800000,0
1529266113.239053000,0
1529266113.239426000,0
1529266113.240796000,0
1529266113.242094000,0
1529266113.242408000,0
1529266113.243793000,0
1529266113.245040000,0
1529266113.245468000,0
1529266113.247091000,0
1529266113.248087000,0
1529266113.248430000,0
1529266113.250081000,0
1529266113.251082000,0
1529266113.251449000,0
1529266113.253077000,0
1529266113.254077000,0
1529266113.254401000,0
1529266113.255825000,0
1529266113.257073000,0
1529266113.257528000,0
1529266113.259075000,0
1529266113.260317000,0
1529266113.260667000,0
1529266113.262310000,0
1529266113.263312000,0
1529266113.263677000,0
1529266113.265313000,0
1529266113.266312000,0
1529266113.266628000,0
1529266113.268055000,0
1529266113.269306000,0
1529266113.269720000,0
1529266113.271303000,0
1529266113.272303000,0
1529266113.272681000,0
1529266113.274292000,0
1529266113.275296000,0
1529266113.275728000,0
1529266113.277287000,0
1529266113.278535000,0
1529266113.278894000,0
1529266113.280280000,0
1529266113.281537000,0
1529266113.281932000,0
1529266113.283530000,0
1529266113.284534000,0
1529266113.284876000,0
1529266113.286270000,0
1529266113.287525000,0
1529266113.287906000,0
1529266113.289268000,0
1529266113.290570000,0
1529266113.291007000,0
1529266113.292511000,0
1529266113.293812000,0
1529266113.294203000,0
1529266113.295810000,0
1529266113.296810000,0
1529266113.297136000,0
1529266113.298551000,0
1529266113.299810000,0
1529266113.300212000,0
1529266113.301800000,0
1529266113.302810000,0
1529266113.303250000,0
1529266113.304791000,0
1529266113.306043000,0
1529266113.306373000,0
1529266113.307789000,0
1529266113.309038000,0
1529266113.309383000,0
1529266113.311034000,0
1529266113.312040000,0
1529266113.312358000,0
1529266113.313777000,0
1529266113.315036000,0
1529266113.315416000,0
1529266113.317025000,0
1529266113.318023000,0
1529266113.318344000,0
1529266113.319769000,0
1529266113.321020000,0
1529266113.321341000,0
1529266113.322839000,0
1529266113.324017000,0
1529266113.324349000,0
1529266113.325757000,0
1529266113.327011000,0
1529266113.327307000,0
1529266113.328752000,0
1529266113.330002000,0
1529266113.330379000,0
1529266113.331753000,0
1529266113.333006000,0
1529266113.333345000,0
1529266113.334999000,0
1529266113.335993000,0
1529266113.336299000,0
1529266113.337737000,0
1529266113.339041000,0
1529266113.339397000,0
1529266113.340983000,0
1529266113.341982000,0
1529266113.342313000,0
1529266113.343781000,0
1529266113.345033000,0
1529266113.345366000,0
1529266113.346785000,0
1529266113.348024000,0
1529266113.348327000,0
1529266113.349769000,0
1529266113.351021000,0
1529266113.351308000,0
1529266113.352762000,0
1529266113.354013000,0
1529266113.354405000,0
1529266113.356008000,0
1529266113.357009000,0
1529266113.357309000,0
1529266113.358773000,0
1529266113.360007000,0
1529266113.360312000,0
1529266113.361749000,0
1529266113.363007000,0
1529266113.363398000,0
1529266113.364995000,0
1529266113.365997000,0
1529266113.366294000,0
1529266113.367740000,0
1529266113.368997000,0
1529266113.369349000,0
1529266113.370986000,0
1529266113.371987000,0
1529266113.372319000,0
1529266113.373729000,0
1529266113.374983000,0
1529266113.375305000,0
1529266113.376727000,0
1529266113.377977000,0
1529266113.378363000,0
1529266113.379720000,0
1529266113.380974000,0
1529266113.381288000,0
1529266113.382715000,0
1529266113.383968000,0
1529266113.384257000,0
1529266113.385709000,0
1529266113.386960000,0
1529266113.387272000,0
1529266113.388704000,0
1529266113.390005000,0
1529266113.390286000,0
1529266113.391752000,0
1529266113.393002000,0
1529266113.393352000,0
1529266113.394999000,0
1529266113.395997000,0
1529266113.396325000,0
1529266113.397741000,0
1529266113.398996000,0
1529266113.399372000,0
1529266113.400985000,0
1529266113.401984000,0
1529266113.402364000,0
1529266113.403982000,0
1529266113.404982000,0
1529266113.405274000,0
1529266113.406724000,0
1529266113.407976000,0
1529266113.408316000,0
1529266113.409720000,0
1529266113.410974000,0
1529266113.411322000,0
1529266113.412964000,0
1529266113.413965000,0
1529266113.414256000,0
1529266113.415715000,0
1529266113.416973000,0
1529266113.417320000,0
1529266113.418954000,0
1529266113.419956000,0
1529266113.420283000,0
1529266113.421701000,0
1529266113.422955000,0
1529266113.423307000,0
1529266113.424696000,0
1529266113.425949000,0
1529266113.426272000,0
1529266113.427691000,0
1529266113.428947000,0
1529266113.429267000,0
1529266113.430686000,0
1529266113.431937000,0
1529266113.432276000,0
1529266113.433682000,0
1529266113.434985000,0
1529266113.435274000,0
1529266113.436677000,0
1529266113.437977000,0
1529266113.438259000,0
1529266113.439724000,0
1529266113.440974000,0
1529266113.441284000,0
1529266113.442717000,0
1529266113.443972000,0
1529266113.444329000,0
1529266113.445967000,0
1529266113.446966000,0
1529266113.447325000,0
1529266113.448955000,0
1529266113.449958000,0
1529266113.450248000,0
1529266113.451705000,0
1529266113.452957000,0
1529266113.453389000,0
1529266113.454947000,0
1529266113.455949000,0
1529266113.456257000,0
1529266113.457694000,0
1529266113.458947000,0
1529266113.459321000,0
1529266113.460937000,0
1529266113.461940000,0
1529266113.462280000,0
1529266113.463683000,0
1529266113.464935000,0
1529266113.465225000,0
1529266113.466681000,0
1529266113.467932000,0
1529266113.468248000,0
1529266113.469674000,0
1529266113.470929000,0
1529266113.471308000,0
1529266113.472920000,0
1529266113.473922000,0
1529266113.474204000,0
1529266113.475664000,0
1529266113.476919000,0
1529266113.477263000,0
1529266113.478657000,0
1529266113.479915000,0
1529266113.480234000,0
1529266113.481652000,0
1529266113.482907000,0
1529266113.483279000,0
1529266113.484649000,0
1529266113.485954000,0
1529266113.486232000,0
1529266113.487699000,0
1529266113.488947000,0
1529266113.489255000,0
1529266113.490688000,0
1529266113.491947000,0
1529266113.492277000,0
1529266113.493683000,0
1529266113.494935000,0
1529266113.495330000,0
1529266113.496931000,0
1529266113.497931000,0
1529266113.498264000,0
1529266113.499677000,0
1529266113.500923000,0
1529266113.501304000,0
1529266113.502925000,0
1529266113.503924000,0
1529266113.504348000,0
1529266113.505914000,0
1529266113.506916000,0
1529266113.507342000,0
1529266113.508916000,0
1529266113.509914000,0
1529266113.510240000,0
1529266113.511660000,0
1529266113.512906000,0
1529266113.513330000,0
1529266113.514902000,0
1529266113.515900000,0
1529266113.516254000,0
1529266113.517893000,0
1529266113.518900000,0
1529266113.519315000,0
1529266113.520889000,0
1529266113.521891000,0
1529266113.522184000,0
1529266113.523637000,0
1529266113.524885000,0
1529266113.525243000,0
1529266113.526629000,0
1529266113.527892000,0
1529266113.528277000,0
1529266113.529879000,0
1529266113.530880000,0
1529266113.531301000,0
1529266113.532871000,0
1529266113.533922000,0
1529266113.534201000,0
1529266113.535670000,0
1529266113.536916000,0
1529266113.537296000,0
1529266113.538913000,0
1529266113.539911000,0
1529266113.540182000,0
1529266113.541655000,0
1529266113.542908000,0
1529266113.543344000,0
1529266113.544902000,0
1529266113.546153000,0
1529266113.546456000,0
1529266113.547897000,0
1529266113.549147000,0
1529266113.549558000,0
1529266113.551144000,0
1529266113.552140000,0
1529266113.552432000,0
1529266113.553883000,0
1529266113.555137000,0
1529266113.555581000,0
1529266113.557130000,0
1529266113.558379000,0
1529266113.558689000,0
1529266113.560130000,0
1529266113.561376000,0
1529266113.561805000,0
1529266113.563376000,0
1529266113.564370000,0
1529266113.564693000,0
1529266113.566121000,0
1529266113.567368000,0
1529266113.567787000,0
1529266113.569361000,0
1529266113.570361000,0
1529266113.570685000,0
1529266113.572110000,0
1529266113.573367000,0
1529266113.573831000,0
1529266113.575357000,0
1529266113.576601000,0
1529266113.576899000,0
1529266113.578346000,0
1529266113.579599000,0
1529266113.579986000,0
1529266113.581342000,0
1529266113.582594000,0
1529266113.582993000,0
1529266113.584585000,0
1529266113.585637000,0
1529266113.586014000,0
1529266113.587635000,0
1529266113.588632000,0
1529266113.588953000,0
1529266113.590376000,0
1529266113.591628000,0
1529266113.592020000,0
1529266113.593622000,0
1529266113.594621000,0
1529266113.595015000,0
1529266113.596618000,0
1529266113.597619000,0
1529266113.597975000,0
1529266113.599615000,0
1529266113.600613000,0
1529266113.600937000,0
1529266113.602357000,0
1529266113.603611000,0
1529266113.604130000,0
1529266113.605603000,0
1529266113.606854000,0
1529266113.607182000,0
1529266113.608598000,0
1529266113.609849000,0
1529266113.610242000,0
1529266113.611844000,0
1529266113.612841000,0
1529266113.613164000,0
1529266113.614586000,0
1529266113.615844000,0
1529266113.616286000,0
1529266113.617832000,0
1529266113.619086000,0
1529266113.619435000,0
1529266113.620829000,0
1529266113.622075000,0
1529266113.622421000,0
1529266113.623825000,0
1529266113.625072000,0
1529266113.625360000,0
1529266113.626818000,0
1529266113.628068000,0
1529266113.628471000,0
1529266113.630063000,0
1529266113.631065000,0
1529266113.631366000,0
1529266113.632804000,0
1529266113.634060000,0
1529266113.634517000,0
1529266113.636104000,0
1529266113.637351000,0
1529266113.637641000,0
1529266113.639105000,0
1529266113.640349000,0
1529266113.640770000,0
1529266113.642344000,0
1529266113.643342000,0
1529266113.643680000,0
1529266113.645087000,0
1529266113.646339000,0
1529266113.646832000,0
1529266113.648333000,0
1529266113.649583000,0
1529266113.649909000,0
1529266113.651334000,0
1529266113.652580000,0
1529266113.653009000,0
1529266113.654575000,0
1529266113.655581000,0
1529266113.655944000,0
1529266113.657568000,0
1529266113.658569000,0
1529266113.659007000,0
1529266113.660564000,0
1529266113.661820000,0
1529266113.662131000,0
1529266113.663558000,0
1529266113.664810000,0
1529266113.664855000,0
1529266113.665280000,0
1529266113.666819000,0
1529266113.668058000,0
1529266113.668423000,0
1529266113.670046000,0
1529266113.671048000,0
1529266113.671393000,0
1529266113.672791000,0
1529266113.674043000,0
1529266113.674336000,0
1529266113.675792000,0
1529266113.677038000,0
1529266113.677462000,0
1529266113.679036000,0
1529266113.680034000,0
1529266113.680362000,0
1529266113.681776000,0
1529266113.683080000,0
1529266113.683446000,0
1529266113.685071000,0
1529266113.686075000,0
1529266113.686382000,0
1529266113.687819000,0
1529266113.689068000,0
1529266113.689410000,0
1529266113.690814000,0
1529266113.692066000,0
1529266113.692398000,0
1529266113.693812000,0
1529266113.695058000,0
1529266113.695435000,0
1529266113.697053000,0
1529266113.698054000,0
1529266113.698384000,0
1529266113.699798000,0
1529266113.701054000,0
1529266113.701450000,0
1529266113.703044000,0
1529266113.704048000,0
1529266113.704373000,0
1529266113.705788000,0
1529266113.707040000,0
1529266113.707388000,0
1529266113.709031000,0
1529266113.710035000,0
1529266113.710313000,0
1529266113.711784000,0
1529266113.713028000,0
1529266113.713299000,0
1529266113.714778000,0
1529266113.716028000,0
1529266113.716326000,0
1529266113.717768000,0
1529266113.719022000,0
1529266113.719408000,0
1529266113.720763000,0
1529266113.722025000,0
1529266113.722415000,0
1529266113.724010000,0
1529266113.725009000,0
1529266113.725288000,0
1529266113.726761000,0
1529266113.728058000,0
1529266113.728430000,0
1529266113.730049000,0
1529266113.731053000,0
1529266113.731428000,0
1529266113.733045000,0
1529266113.734046000,0
1529266113.734347000,0
1529266113.735791000,0
1529266113.737040000,0
1529266113.737331000,0
1529266113.738788000,0
1529266113.740037000,0
1529266113.740373000,0
1529266113.741781000,0
1529266113.743039000,0
1529266113.743408000,0
1529266113.745024000,0
1529266113.746029000,0
1529266113.746318000,0
1529266113.747772000,0
1529266113.749021000,0
1529266113.749319000,0
1529266113.750769000,0
1529266113.752023000,0
1529266113.752352000,0
1529266113.753759000,0
1529266113.755012000,0
1529266113.755381000,0
1529266113.757007000,0
1529266113.758007000,0
1529266113.758303000,0
1529266113.759750000,0
1529266113.761000000,0
1529266113.761317000,0
1529266113.762771000,0
1529266113.764000000,0
1529266113.764342000,0
1529266113.765991000,0
1529266113.766992000,0
1529266113.767282000,0
1529266113.768738000,0
1529266113.769990000,0
1529266113.770382000,0
1529266113.771983000,0
1529266113.772983000,0
1529266113.773305000,0
1529266113.774723000,0
1529266113.775980000,0
1529266113.776342000,0
1529266113.777772000,0
1529266113.778973000,0
1529266113.779403000,0
1529266113.781016000,0
1529266113.782018000,0
1529266113.782347000,0
1529266113.783763000,0
1529266113.785012000,0
1529266113.785312000,0
1529266113.786821000,0
1529266113.788025000,0
1529266113.788409000,0
1529266113.790000000,0
1529266113.791002000,0
1529266113.791311000,0
1529266113.792750000,0
1529266113.794003000,0
1529266113.794339000,0
1529266113.795994000,0
1529266113.796992000,0
1529266113.797309000,0
1529266113.798741000,0
1529266113.799995000,0
1529266113.800309000,0
1529266113.801734000,0
1529266113.802990000,0
1529266113.803383000,0
1529266113.804978000,0
1529266113.805985000,0
1529266113.806312000,0
1529266113.807726000,0
1529266113.808972000,0
1529266113.809236000,0
1529266113.810717000,0
1529266113.811977000,0
1529266113.812286000,0
1529266113.813711000,0
1529266113.814969000,0
1529266113.815366000,0
1529266113.816958000,0
1529266113.817961000,0
1529266113.818260000,0
1529266113.819705000,0
1529266113.820954000,0
1529266113.821259000,0
1529266113.822696000,0
1529266113.823955000,0
1529266113.824252000,0
1529266113.825741000,0
1529266113.826943000,0
1529266113.827334000,0
1529266113.828742000,0
1529266113.829991000,0
1529266113.830357000,0
1529266113.831989000,0
1529266113.832984000,0
1529266113.833294000,0
1529266113.834729000,0
1529266113.835988000,0
1529266113.836301000,0
1529266113.837725000,0
1529266113.838976000,0
1529266113.839325000,0
1529266113.840968000,0
1529266113.841980000,0
1529266113.842345000,0
1529266113.843966000,0
1529266113.844964000,0
1529266113.845282000,0
1529266113.846707000,0
1529266113.847963000,0
1529266113.848286000,0
1529266113.849704000,0
1529266113.850956000,0
1529266113.851368000,0
1529266113.852948000,0
1529266113.853950000,0
1529266113.854313000,0
1529266113.855944000,0
1529266113.856944000,0
1529266113.857269000,0
1529266113.858687000,0
1529266113.859950000,0
1529266113.860277000,0
1529266113.861684000,0
1529266113.862935000,0
1529266113.863311000,0
1529266113.864928000,0
1529266113.865931000,0
1529266113.866282000,0
1529266113.867923000,0
1529266113.868924000,0
1529266113.869251000,0
1529266113.870669000,0
1529266113.871927000,0
1529266113.872332000,0
1529266113.873913000,0
1529266113.874914000,0
1529266113.875301000,0
1529266113.876712000,0
1529266113.877966000,0
1529266113.878319000,0
1529266113.879959000,0
1529266113.880954000,0
1529266113.881268000,0
1529266113.882699000,0
1529266113.883954000,0
1529266113.884344000,0
1529266113.885945000,0
1529266113.886949000,0
1529266113.887312000,0
1529266113.888941000,0
1529266113.889940000,0
1529266113.890293000,0
1529266113.891941000,0
1529266113.892937000,0
1529266113.893261000,0
1529266113.894679000,0
1529266113.895961000,0
1529266113.896370000,0
1529266113.897925000,0
1529266113.898926000,0
1529266113.899270000,0
1529266113.900919000,0
1529266113.901921000,0
1529266113.902353000,0
1529266113.903919000,0
1529266113.904914000,0
1529266113.905204000,0
1529266113.906658000,0
1529266113.907912000,0
1529266113.908327000,0
1529266113.909906000,0
1529266113.910910000,0
1529266113.911258000,0
1529266113.912655000,0
1529266113.913904000,0
1529266113.914281000,0
1529266113.915653000,0
1529266113.916899000,0
1529266113.917212000,0
1529266113.918640000,0
1529266113.919894000,0
1529266113.920286000,0
1529266113.921887000,0
1529266113.922888000,0
1529266113.923241000,0
1529266113.924631000,0
1529266113.925882000,0
1529266113.926208000,0
1529266113.927678000,0
1529266113.928933000,0
1529266113.929273000,0
1529266113.930924000,0
1529266113.931923000,0
1529266113.932265000,0
1529266113.933666000,0
1529266113.934919000,0
1529266113.935284000,0
1529266113.936911000,0
1529266113.937912000,0
1529266113.938305000,0
1529266113.939910000,0
1529266113.940906000,0
1529266113.941233000,0
1529266113.942651000,0
1529266113.943903000,0
1529266113.944330000,0
1529266113.945895000,0
1529266113.946899000,0
1529266113.947220000,0
1529266113.948645000,0
1529266113.949897000,0
1529266113.950298000,0
1529266113.951888000,0
1529266113.952886000,0
1529266113.953162000,0
1529266113.954631000,0
1529266113.955893000,0
1529266113.956281000,0
1529266113.957877000,0
1529266113.958878000,0
1529266113.959210000,0
1529266113.960622000,0
1529266113.961876000,0
1529266113.962238000,0
1529266113.963622000,0
1529266113.964869000,0
1529266113.965215000,0
1529266113.966611000,0
1529266113.967868000,0
1529266113.968309000,0
1529266113.969858000,0
1529266113.971109000,0
1529266113.971385000,0
1529266113.972903000,0
1529266113.974101000,0
1529266113.974433000,0
1529266113.975902000,0
1529266113.977150000,0
1529266113.977473000,0
1529266113.978895000,0
1529266113.980143000,0
1529266113.980542000,0
1529266113.982139000,0
1529266113.983140000,0
1529266113.983509000,0
1529266113.985132000,0
1529266113.986132000,0
1529266113.986498000,0
1529266113.988131000,0
1529266113.989130000,0
1529266113.989445000,0
1529266113.990878000,0
1529266113.992126000,0
1529266113.992487000,0
1529266113.994122000,0
1529266113.995120000,0
1529266113.995453000,0
1529266113.996861000,0
1529266113.998112000,0
1529266113.998457000,0
1529266113.999863000,0
1529266114.001109000,0
1529266114.001402000,0
1529266114.002856000,0
1529266114.004108000,0
1529266114.004579000,0
1529266114.006098000,0
1529266114.007351000,0
1529266114.007711000,0
1529266114.009340000,0
1529266114.010343000,0
1529266114.010799000,0
1529266114.012339000,0
1529266114.013592000,0
1529266114.013901000,0
1529266114.015334000,0
1529266114.016583000,0
1529266114.016977000,0
1529266114.018578000,0
1529266114.019582000,0
1529266114.019924000,0
1529266114.021326000,0
1529266114.022628000,0
1529266114.023129000,0
1529266114.024619000,0
1529266114.025870000,0
1529266114.026185000,0
1529266114.027616000,0
1529266114.028864000,0
1529266114.029267000,0
1529266114.030864000,0
1529266114.031859000,0
1529266114.032186000,0
1529266114.033604000,0
1529266114.034857000,0
1529266114.035266000,0
1529266114.036848000,0
1529266114.037847000,0
1529266114.038117000,0
1529266114.039596000,0
1529266114.040844000,0
1529266114.041287000,0
1529266114.042840000,0
1529266114.044088000,0
1529266114.044376000,0
1529266114.045834000,0
1529266114.047087000,0
1529266114.047505000,0
1529266114.049079000,0
1529266114.050079000,0
1529266114.050395000,0
1529266114.051826000,0
1529266114.053076000,0
1529266114.053452000,0
1529266114.055072000,0
1529266114.056074000,0
1529266114.056447000,0
1529266114.058063000,0
1529266114.059068000,0
1529266114.059488000,0
1529266114.061061000,0
1529266114.062065000,0
1529266114.062420000,0
1529266114.063808000,0
1529266114.065056000,0
1529266114.065439000,0
1529266114.066809000,0
1529266114.068056000,0
1529266114.068394000,0
1529266114.069793000,0
1529266114.071048000,0
1529266114.071460000,0
1529266114.073093000,0
1529266114.074092000,0
1529266114.074400000,0
1529266114.075837000,0
1529266114.077085000,0
1529266114.077518000,0
1529266114.079086000,0
1529266114.080079000,0
1529266114.080392000,0
1529266114.081825000,0
1529266114.083081000,0
1529266114.083498000,0
1529266114.085071000,0
1529266114.086076000,0
1529266114.086387000,0
1529266114.087816000,0
1529266114.089070000,0
1529266114.089383000,0
1529266114.090812000,0
1529266114.092065000,0
1529266114.092417000,0
1529266114.094057000,0
1529266114.095059000,0
1529266114.095370000,0
1529266114.096802000,0
1529266114.098056000,0
1529266114.098386000,0
1529266114.099800000,0
1529266114.101047000,0
1529266114.101473000,0
1529266114.103041000,0
1529266114.104044000,0
1529266114.104368000,0
1529266114.105790000,0
1529266114.107040000,0
1529266114.107404000,0
1529266114.109030000,0
1529266114.110038000,0
